,episode_0_reward,episode_1_reward,episode_2_reward,episode_0_steady,episode_1_steady,episode_2_steady
0,0.0011386457126889224,0.0004278096284170133,0.0011068844763056536,636.1006759227313,636.1006759227313,636.1006759227313
1,0.020750338706127677,0.016045208903667254,0.020349707476214965,636.1006759227313,636.1006759227313,636.1006759227313
2,0.10285427035770128,0.09259358791210043,0.10167204924960918,636.1006759227313,636.1006759227313,636.1006759227313
3,0.2850824753108163,0.26781487168875084,0.2813980173351826,636.1006759227313,636.1006759227313,636.1006759227313
4,0.6595879134950824,0.5423156410430187,0.5590231950674638,636.1006759227313,636.1006759227313,636.1006759227313
5,0.9268228185118936,1.0673800718607906,1.0478768209282687,636.1006759227313,636.1006759227313,636.1006759227313
6,0.8848669824825526,1.2623901007823444,1.2737136825511812,636.1006759227313,636.1006759227313,636.1006759227313
7,0.5332277520115865,1.3959726340593113,1.4133566954318844,636.1006759227313,636.1006759227313,636.1006759227313
8,0.187098876729041,1.1332301162282512,1.1536085511313738,636.1006759227313,636.1006759227313,636.1006759227313
9,0.018015219938178197,0.6702278129732769,0.6817674490752615,636.1006759227313,636.1006759227313,636.1006759227313
10,0.11288270883009499,0.2684106509618721,0.27099217623081134,636.1006759227313,636.1006759227313,636.1006759227313
11,0.5685845143554875,0.04473749740290629,0.04506477725841279,636.1006759227313,636.1006759227313,636.1006759227313
12,1.3696806273062685,0.054205712739735346,0.0559831373874492,636.1006759227313,636.1006759227313,636.1006759227313
13,2.2191367193405376,0.39634136411850235,0.405981651913603,636.1006759227313,636.1006759227313,636.1006759227313
14,3.000122046407952,1.01643692719483,1.0354685809338404,636.1006759227313,636.1006759227313,636.1006759227313
15,3.5001380238594955,1.8196817961883403,1.8756281329284874,636.1006759227313,636.1006759227313,636.1006759227313
16,4.099525302122491,2.897129046596986,2.9495987096367826,636.1006759227313,636.1006759227313,636.1006759227313
17,5.551728209669629,5.064216296389251,5.039807469630497,636.1006759227313,636.1006759227313,636.1006759227313
18,3.865006663916754,4.443598292461337,4.309047568867624,636.1006759227313,636.1006759227313,636.1006759227313
19,3.062127227748474,3.912364604919591,3.7579749616320886,636.1006759227313,636.1006759227313,636.1006759227313
20,2.7694149209385213,3.3095454549874805,3.0945724501953675,636.1006759227313,636.1006759227313,636.1006759227313
21,1.9677089710743427,2.4625415456368795,2.317056875212925,636.1006759227313,636.1006759227313,636.1006759227313
