,episode_0_reward,episode_0_video9
0,0.0011383741527798087,1
1,0.020751284674097793,1
2,0.10280991811181264,1
3,0.2889321052517573,1
4,0.612744862354532,1
5,0.8987022711055194,1
6,0.8147517181617506,1
7,0.45818325621346345,1
8,0.14142758129100516,1
9,0.01194108758857991,1
10,0.1668771716156756,1
11,0.6849018109368932,1
12,1.4878441607621002,1
13,2.387879502799411,1
14,3.7250740270699882,1
15,5.136729564165676,1
16,6.181842201778677,1
17,6.946212788671998,1
18,7.2396425270234595,2
19,7.291013137884029,3
20,7.215577301581721,4
21,6.985270221245677,5
22,6.4271789037019715,6
23,6.6517617841453225,7
24,6.580780838128799,8
25,6.22439242383838,9
26,6.530760068478863,10
27,6.699086176673452,11
28,6.895321857398614,12
29,7.0307170551649,13
30,7.3150283197745605,14
31,7.479999945373014,15
32,7.547979088303433,16
33,7.555518749123799,17
34,7.507452716964908,18
35,7.625433508199662,19
36,7.458372605841956,20
37,7.717999657130512,21
38,7.815421018078366,22
39,7.756191351110061,23
40,7.7505910053166165,24
41,7.559102722253907,25
42,6.99329443152135,26
43,7.603976902493806,27
44,7.502725686508242,28
45,6.8905020525360685,29
46,7.373031316856305,30
47,7.49725036279353,31
48,7.422930031515894,32
49,7.497858317443667,33
50,7.110393554583742,34
51,7.228024726664566,35
52,7.399836316172541,36
53,7.659180570125255,37
54,7.8311329725210665,38
55,6.562939335605632,39
56,7.604609275629063,40
57,6.27146264662503,41
58,6.34465513325238,42
59,7.476627611376052,43
60,7.516623744964975,44
61,7.440200080825742,45
62,7.3126587593713115,46
63,6.29814917193427,47
64,7.006395427211853,48
65,7.238731653220172,49
66,7.033445180983906,50
67,6.271595501349425,51
68,7.276229619347896,52
69,7.382386464289956,53
70,7.422620023750817,54
71,7.857213342491036,55
72,7.89038159895125,56
73,7.803245952118619,57
74,7.733449194659534,58
75,7.823068439180448,59
76,7.647372381331952,60
77,7.606360813025261,61
78,7.417804500542121,62
79,7.20099738516601,63
80,6.715044540920355,64
81,6.660341262079666,65
82,7.064154702506922,66
83,6.928380914181475,67
84,5.716000311140405,68
85,7.244634923843943,69
86,7.370516312672513,70
87,6.934927476808421,71
88,5.804272075798487,72
89,6.004419492912139,73
90,6.097144655015218,74
91,6.000721408321297,75
92,6.9709312120059375,76
93,5.89241570126784,77
94,5.093314987475926,78
95,3.811890712029777,79
96,2.8792068698975686,79
97,2.018758054534362,79
98,1.3427575551498603,79
99,0.6080664922640691,79
100,0.054166229687562906,79
101,0.25201529573963305,79
102,0.9415499547544941,79
103,1.9083418439720743,79
104,2.66119221143548,79
105,3.4510654266624687,79
106,4.946623221337857,79
107,5.078392968694758,79
108,7.08179398778874,79
109,7.384926341677209,80
110,7.407716694967924,81
111,6.307186323591632,82
112,6.551984371466742,83
113,7.650750810529314,84
114,7.79616445937574,85
115,6.380599716332099,86
116,6.397256937945439,87
117,7.934029233951833,88
118,6.730742808324118,89
119,6.305700044812816,90
120,6.311968435412139,91
121,6.566141098308009,92
122,6.671690695014061,93
123,6.182803580883045,94
124,6.213997946692964,95
