,episode_0_reward,episode_1_reward,episode_0_train,episode_1_train
45,7.8887841201593085,7.8863846750962985,-1,-1
46,7.898127498451461,7.926374268821005,-1,-1
47,7.909202136449475,7.93125671149177,-1,-1
48,7.917371510344313,7.945973824277182,-1,-1
49,7.93173270680469,7.945682169391243,1,1
50,7.950028782432722,7.945897006427936,1,1
51,7.957871204371984,7.95111948111981,1,1
52,7.930959337424877,7.934036151917375,1,1
53,7.936152340298164,7.9353239878034225,1,1
54,7.9641265967171115,7.956229425158875,-1,-1
55,7.957859526792642,7.966288696996705,-1,-1
56,7.950623456057494,7.969713037100512,-1,-1
57,7.940759562703519,7.961242042732749,-1,-1
58,7.928521603067608,7.925679785327555,-1,-1
59,7.865681547384505,7.923561983247226,1,1
60,7.9412165846137155,7.904247298217918,1,1
61,7.961390156958157,7.906011512655372,1,1
62,7.980135256444876,7.866457022591022,1,1
63,7.9839938189555015,7.845168762783937,1,1
64,7.981987838219844,7.897690976902987,-1,-1
65,7.97061143240898,7.910057718076395,-1,-1
66,7.9897130808352985,7.915699386154921,-1,-1
67,7.9869742920787665,7.920728458429269,-1,-1
68,7.983019922985417,7.892908645957594,-1,-1
69,7.970326871162391,7.900878516147742,1,1
70,7.950889268215533,7.871690988253437,1,1
71,7.919737255338101,7.839954858401349,1,1
72,7.887475788737772,7.765119555744202,1,1
73,7.9284768947567725,7.846438461290321,1,1
74,7.810078973688248,7.867652368745111,-1,-1
75,7.931010938243463,7.868123343000379,-1,-1
76,7.9464108085722005,7.8993646869916105,-1,-1
77,7.937836742777205,7.9170056394946675,-1,-1
78,7.892526753537339,7.9007592905227035,-1,-1
79,7.8913884300622295,7.900844380702131,1,1
80,7.91539975611496,7.89611317949234,1,1
81,7.931623524896896,7.9138247501576,1,1
82,7.956388732186282,7.906582530684955,1,1
83,7.957546027250424,7.908717865601217,1,1
84,7.956639267334333,7.884581154932827,-1,-1
85,7.970448288989795,7.922664162112034,-1,-1
86,7.973553715801052,7.932413065590636,-1,-1
87,7.973094007333411,7.925863297145627,-1,-1
88,7.957277016126305,7.901937436067272,-1,-1
89,7.927888582838411,7.9032948164144745,1,1
90,7.934472769604087,7.865055781564903,1,1
91,7.903837886924018,7.8364314032571185,1,1
92,7.830625781484712,7.77475388303594,1,1
93,7.690288742050257,7.776911973125631,1,1
94,7.800454649864399,7.834640371812599,-1,-1
95,7.841814384203913,7.8707404661163975,-1,-1
96,7.8866456586556835,7.883724748526216,-1,-1
97,7.9374419057654855,7.9029448687447745,-1,-1
98,7.962944078780702,7.882092516480117,-1,-1
99,7.967221544051857,7.893367680809414,1,1
100,7.93914855534401,7.828055047477463,1,1
101,7.979072901297488,7.868856871518745,1,1
102,7.983245164473068,7.851137229906415,1,1
103,7.96956573578997,7.765278879857842,1,1
104,7.9339695919667435,7.866746964829961,-1,-1
105,7.95821453274046,7.882447321339552,-1,-1
106,7.966485377826882,7.898825437750078,-1,-1
107,7.965079502816316,7.915145708634616,-1,-1
108,7.9157349614032695,7.857364640338856,-1,-1
109,7.922950263691775,7.877680688128448,1,1
110,7.907412651842694,7.872091685720564,1,1
111,7.937270577179082,7.856547121730343,1,1
112,7.925255577440649,7.8003341825086485,1,1
113,7.860681327824526,7.795684855060234,1,1
114,7.8900620947982425,7.85424746900051,-1,-1
115,7.915038931513692,7.867841406392868,-1,-1
116,7.908862014101693,7.91339919090616,-1,-1
117,7.959359345506421,7.917964821418762,-1,-1
118,7.97602016826654,7.933279307209592,-1,-1
119,7.982416600500946,7.9368709970650215,1,1
120,7.990885979813407,7.898024321971123,1,1
121,7.991278535389226,7.918365191317981,1,1
122,7.961229770858641,7.885949367600299,1,1
123,7.993302782453229,7.8711282827408615,1,1
124,7.99352252526894,7.943502989050864,-1,-1
125,7.982301063957648,7.93933122607476,-1,-1
126,7.970544647065737,7.962715836559455,-1,-1
127,7.950837446055865,7.955228722559481,-1,-1
128,7.934969180329057,7.932520481818693,-1,-1
129,7.951192875948837,7.964670732859499,1,1
130,7.9465386055790885,7.94654106658092,1,1
131,7.940905584591605,7.942119379301085,1,1
132,7.973097136479599,7.919877537423225,1,1
133,7.965305752357672,7.918947719002706,1,1
134,7.988661840999356,7.911729382556987,-1,-1
135,7.987937857284196,7.904866811462054,-1,-1
136,7.990063255522764,7.949497469357164,-1,-1
137,7.985544931314746,7.951171409557391,-1,-1
138,7.989974983522213,7.936710261246949,-1,-1
139,7.956703701005631,7.8946510762474595,1,1
140,7.958904484749952,7.941518245737612,1,1
141,7.970246622177372,7.936931115804935,1,1
142,7.943763414775321,7.950359469505306,1,1
143,7.9794612708121,7.950973101680091,1,1
144,7.972885428403091,7.9703393161838285,-1,-1
145,7.927164706397548,7.910545962398534,-1,-1
146,7.943183467977096,7.94273778076255,-1,-1
147,7.945374618806182,7.962550771999504,-1,-1
148,7.878185480546007,7.9699322536067365,-1,-1
149,7.977710782167694,7.97102685010445,1,1
150,7.979636726318951,7.966762420599378,1,1
151,7.979303313947955,7.931667488152668,1,1
152,7.976670382535769,7.759892453654951,1,1
153,7.987467054774202,7.928232197615039,1,1
154,7.911869933679376,7.964003350795718,-1,-1
155,7.989509790577731,7.9689264105897095,-1,-1
156,7.993614749682906,7.967434802249181,-1,-1
157,7.991465127314699,7.946527779031998,-1,-1
158,7.983722872422238,7.906089004788319,-1,-1
159,7.944104436047456,7.874422262008142,1,1
160,7.966485935025487,7.921662220283897,1,1
161,7.972473309835694,7.927196576179762,1,1
162,7.966710232705933,7.892905067937449,1,1
163,7.937689295655599,7.84541244179147,1,1
164,7.964032852003262,7.923628166622466,-1,-1
165,7.972376353157569,7.916873773594983,-1,-1
166,7.984690588724213,7.941290855559442,-1,-1
167,7.974585964321645,7.959219368828,-1,-1
168,7.94841192138115,7.940409161778174,-1,-1
169,7.945523110027381,7.951595329457075,1,1
170,7.940728485785005,7.9249635194253445,1,1
171,7.973078589799151,7.986846357505778,1,1
172,7.972604289470512,7.98720350949376,1,1
173,7.9559918471390345,7.9924633621881505,1,1
174,7.996148544260851,7.98553710855021,-1,-1
175,7.974738140874867,7.989222790393341,-1,-1
176,7.974901873419783,7.992902977631674,-1,-1
177,7.959166649532682,7.945261769142837,-1,-1
178,7.930043604680568,7.9667254038241255,-1,-1
179,7.945017442067277,7.976090498970265,1,1
180,7.959294428845635,7.965833390649041,1,1
181,7.958800458301804,7.923054119360397,1,1
182,7.946796591247258,7.959574456904549,1,1
183,7.890421899873331,7.90453611396155,1,1
184,7.762955342715259,7.883551526300743,-1,-1
185,7.897176496887315,7.959580856697155,-1,-1
186,7.951012532285927,7.952189308267207,-1,-1
187,7.940344939533387,7.9448844692261025,-1,-1
188,7.994677443198234,7.878764047847159,-1,-1
189,7.98684126672567,7.911974655741734,1,1
190,7.987251259636077,7.9174642656149254,1,1
191,7.990011927891312,7.951332978394469,1,1
192,7.976991762944401,7.9534129380945116,1,1
193,7.980616612316968,7.974676852568468,1,1
194,7.995743433169464,7.996096473233471,-1,-1
195,7.938196720977782,7.970513832470807,-1,-1
196,7.946805108598263,7.974441482423017,-1,-1
197,7.933875268902657,7.981049001047393,-1,-1
198,7.950065424584158,7.934260642459003,-1,-1
199,7.943125779035789,7.97091904848795,1,1
200,7.944246317754442,7.973500324797684,1,1
201,7.957545749853604,7.972758226765421,1,1
202,7.922009156526637,7.966985214512009,1,1
203,7.974348009372177,7.950678879923628,1,1
204,7.9471548643585175,7.959003068067475,-1,-1
205,7.899031418270371,7.932448520581493,-1,-1
206,7.952383479192784,7.953767363172402,-1,-1
207,7.8723086604272625,7.928484910541935,-1,-1
208,7.9542890885582045,7.88692811311683,-1,-1
209,7.976008954762962,7.894560390653757,1,1
210,7.972010846564993,7.939152057951888,1,1
211,7.98443063731285,7.946302168833918,1,1
212,7.983302058011143,7.9612062252426465,1,1
213,7.962569366076345,7.8906782076448545,1,1
214,7.987536636553377,7.910441476411342,-1,-1
215,7.94919315705279,7.843175378587517,-1,-1
216,7.954797580778834,7.938845160774822,-1,-1
217,7.916134818699928,7.937245519259596,-1,-1
218,7.952050311536196,7.915582404762798,-1,-1
219,7.987292227140045,7.946119403479083,1,1
220,7.966643050447775,7.955940153076407,1,1
221,7.972489556759084,7.9831712127931365,1,1
222,7.94366145670524,7.985764033810566,1,1
223,7.9464301846320735,7.9917694015825465,1,1
224,7.941308813029425,7.968775813520594,-1,-1
225,7.9786095760001,7.990699470483055,-1,-1
226,7.980549512135674,7.986148960427062,-1,-1
227,7.98058216318866,7.974344435860866,-1,-1
228,7.933200928484267,7.965939760868562,-1,-1
229,7.966439450122339,7.983739672476225,1,1
230,7.966902860463794,7.982028320421258,1,1
231,7.986055224554916,7.977221436131142,1,1
232,7.985653504291694,7.8913185040294325,1,1
233,7.975185019870319,7.944332698501881,1,1
234,7.9590802871900275,7.9589440158575275,-1,-1
235,7.916294675614677,7.9457342608341355,-1,-1
236,7.959473678973527,7.949370931925799,-1,-1
237,7.919056371164146,7.9168176433814,-1,-1
238,7.968313619475442,7.936025821373334,-1,-1
239,7.96941124374472,7.9331047175484155,1,1
240,7.971391566308012,7.926021636701615,1,1
241,7.978856441402217,7.976552617005612,1,1
242,7.952460109333986,7.984503184653488,1,1
243,7.992396213838855,7.991244223903214,1,1
244,7.952843703937837,7.994184727946325,-1,-1
245,7.927447987580311,7.947650174831857,-1,-1
246,7.959193423832606,7.991328269414965,-1,-1
247,7.905647799177662,7.963254548947086,-1,-1
248,7.9459835949480695,7.993922264192349,-1,-1
249,7.967949351804439,7.996081769864366,1,1
250,7.978360672995115,7.9814105960838315,1,1
251,7.96994637501175,7.979342428838607,1,1
252,7.9498181178881095,7.902379726975721,1,1
253,7.912636630502425,7.941106616844186,1,1
254,7.942821776302659,7.9840056399825325,-1,-1
255,7.905405795936586,7.9824316012354295,-1,-1
256,7.96133756116603,7.976512414989131,-1,-1
257,7.9101602433233555,7.963329052755553,-1,-1
258,7.991670343983315,7.94554311146614,-1,-1
259,7.972229854647975,7.918725610341924,1,1
260,7.953483878991959,7.9384870829187895,1,1
261,7.98483623880246,7.959511482137046,1,1
262,7.962771418639811,7.930083984607651,1,1
263,7.964780201383587,7.97512051887575,1,1
264,7.991708441427633,7.945576327309768,-1,-1
265,7.98957368173413,7.911362053855569,-1,-1
266,7.982292994798122,7.953315207064209,-1,-1
267,7.944266548128586,7.902108125078601,-1,-1
268,7.961805588057969,7.947231373922521,-1,-1
269,7.980684547748817,7.944719791335447,1,1
270,7.963962680586171,7.948872819901441,1,1
271,7.980274064525542,7.981221277226209,1,1
272,7.9792301425505725,7.979579627754799,1,1
273,7.97309587318683,7.995810698172792,1,1
274,7.956049116650075,7.996255315379355,-1,-1
275,7.936968444526543,7.949434069377381,-1,-1
276,7.973412125317253,7.951332644131134,-1,-1
277,7.955785452836375,7.836858472927782,-1,-1
278,7.962474486848354,7.977218376324217,-1,-1
279,7.974156628922366,7.9818541903808455,1,1
280,7.982347279217459,7.9701375258140015,1,1
281,7.979285983507688,7.968011407348675,1,1
282,7.96577694165785,7.899329758867122,1,1
283,7.925119932289034,7.934112983286594,1,1
284,7.980269966774282,7.957391034761905,-1,-1
285,7.972860441003194,7.915553644471253,-1,-1
286,7.963117447990155,7.946756032858009,-1,-1
287,7.926995136087583,7.906784668759844,-1,-1
288,7.911513334991964,7.94354184672417,-1,-1
289,7.992184449047252,7.968167597231132,1,1
290,7.985733663883066,7.978529454027431,1,1
291,7.978353186564271,7.982168157780137,1,1
292,7.952443873329926,7.951069955913771,1,1
293,7.958393138186787,7.99494966338124,1,1
294,7.98189276570109,7.923367387545989,-1,-1
295,7.9420365180195205,7.97734021838082,-1,-1
296,7.9634332745919725,7.966655084986646,-1,-1
297,7.88725308763007,7.947283429232844,-1,-1
298,7.9700573260225624,7.897945088578724,-1,-1
299,7.971352458248119,7.949002401675944,1,1
300,7.977359046906275,7.972699098912185,1,1
301,7.983541586207599,7.9802298392371585,1,1
302,7.986321788728736,7.9768463770550095,1,1
303,7.921962160550361,7.968231215427979,1,1
304,7.912988469403548,7.980436553008798,-1,-1
305,7.964186950706291,7.905157530255167,-1,-1
306,7.980270301444646,7.94580516400485,-1,-1
307,7.973165334300391,7.896340353973873,-1,-1
308,7.9741695945243904,7.95652547112979,-1,-1
309,7.967689557037125,7.96357126063241,1,1
310,7.93300369754969,7.932272190685722,1,1
311,7.975954786923025,7.963744383366223,1,1
312,7.980973068786497,7.850204937808395,1,1
313,7.968426362870041,7.961889842422634,1,1
314,7.9785095197418965,7.969760510108143,-1,-1
315,7.845829850317693,7.963199933301043,-1,-1
316,7.962699604399121,7.948445597377316,-1,-1
317,7.917798458885768,7.941539915791103,-1,-1
318,7.9533760809232605,7.880458690864415,-1,-1
319,7.982926568838086,7.948573152962963,1,1
320,7.9931567505750785,7.956739677511025,1,1
321,7.972406368777527,7.966978344896065,1,1
322,7.97820097033549,7.943930838002965,1,1
323,7.962031517456374,7.977429183089116,1,1
324,7.92321627701614,7.978008196449422,-1,-1
325,7.953340205681421,7.934673940886766,-1,-1
326,7.9591469224338045,7.959787162200211,-1,-1
327,7.913681992905804,7.919458745231161,-1,-1
328,7.976418158448708,7.94479951235339,-1,-1
329,7.980217759814332,7.93913653397833,1,1
330,7.961190179352139,7.967650939773768,1,1
331,7.969898452202006,7.972601512934632,1,1
332,7.953256016720708,7.960700315633447,1,1
333,7.9150440690905155,7.958702909869453,1,1
334,7.953228939018567,7.9654171675419345,-1,-1
335,7.9756179049337526,7.892852149538212,-1,-1
336,7.955869702145691,7.925713137520411,-1,-1
337,7.980381880527142,7.887114481093792,-1,-1
338,7.979953989976446,7.958300447389676,-1,-1
339,7.971460072707592,7.929188476670359,1,1
340,7.97002510806213,7.9454350220701855,1,1
341,7.99054611321506,7.968671403646539,1,1
342,7.99351147997696,7.9708842149915045,1,1
343,7.986939302675548,7.941687446503048,1,1
344,7.95005845352657,7.9170673190977086,-1,-1
345,7.986183787592314,7.958574911961316,-1,-1
346,7.965934218382939,7.943117857565788,-1,-1
347,7.98821630707331,7.941607274374936,-1,-1
348,7.9765980801782925,7.911550316044472,-1,-1
349,7.979767247984591,7.933182083758165,1,1
350,7.974830041201994,7.953303288524024,1,1
351,7.984878068071823,7.968799850084558,1,1
352,7.987334388027749,7.965749365221733,1,1
353,7.9623787307462575,7.964330084942439,1,1
354,7.993351197858727,7.973629249802832,-1,-1
355,7.873793750649967,7.907468922678172,-1,-1
356,7.962380006374953,7.95600442662464,-1,-1
357,7.898165151326056,7.88087966463471,-1,-1
358,7.939720725950199,7.936207385417862,-1,-1
359,7.994699241434439,7.976446663047508,1,1
360,7.975331633024807,7.975911558663498,1,1
361,7.983194947476011,7.974511671275282,1,1
362,7.957583956293679,7.875143686822352,1,1
363,7.98758397935852,7.935828959470352,1,1
364,7.970767205444309,7.955446875865111,-1,-1
365,7.9763759808275365,7.967247880689365,-1,-1
366,7.979777331480949,7.958061314970241,-1,-1
367,7.995101738347679,7.935612542766525,-1,-1
368,7.989802658846815,7.88528998897546,-1,-1
369,7.965671545823363,7.9009162897684,1,1
370,7.987443016733298,7.960882248227053,1,1
371,7.97728711535796,7.976854384111145,1,1
372,7.938540143234297,7.986361790083888,1,1
373,7.956776908271134,7.990237694662079,1,1
374,7.935728283433349,7.982003840653418,-1,-1
375,7.976636847290646,7.949291549495406,-1,-1
376,7.939371442050318,7.961596683762621,-1,-1
377,7.89858596126509,7.973567530720767,-1,-1
378,7.907866613898736,7.96325055292575,-1,-1
379,7.942942608233027,7.98105090262419,1,1
380,7.962833523798716,7.979947235378855,1,1
381,7.978781839033235,7.976457371481769,1,1
382,7.971175061404471,7.9294870978512595,1,1
383,7.991774359333574,7.9885192159639296,1,1
384,7.972181984514797,7.939440621547697,-1,-1
385,7.8686165028782815,7.908256482613596,-1,-1
386,7.960100259515214,7.92266080793345,-1,-1
387,7.848047380502861,7.917088351898947,-1,-1
388,7.987408239856827,7.945779645193648,-1,-1
389,7.996681083570511,7.923406458704255,1,1
390,7.929652844186945,7.9713958577175665,1,1
391,7.960645146499624,7.971639194062293,1,1
392,7.841504797678992,7.937449373641834,1,1
393,7.953961710677829,7.923683621755252,1,1
394,7.976770679397583,7.9660966951460725,-1,-1
395,7.984561230712144,7.9353635787228525,-1,-1
396,7.982569288470791,7.95432155829498,-1,-1
397,7.941385693704359,7.956140738907756,-1,-1
398,7.995193948635892,7.91834562160705,-1,-1
399,7.988664477393064,7.893625388145763,1,1
400,7.979193488076896,7.945619531985208,1,1
401,7.971081124153184,7.975544017378747,1,1
402,7.9181044225887325,7.982604416199229,1,1
403,7.979216905784102,7.973076660995656,1,1
404,7.97736223487123,7.953301475152174,-1,-1
405,7.987863344519612,7.9855911581961925,-1,-1
406,7.982606525397577,7.983197991535713,-1,-1
407,7.985546915718911,7.965966184090922,-1,-1
408,7.985672220434519,7.958874737549184,-1,-1
409,7.978113203653993,7.982911614734133,1,1
410,7.949888348195206,7.979138021071823,1,1
411,7.977212513403356,7.966475112222977,1,1
412,7.952139520767418,7.872506900203749,1,1
413,7.982661761752351,7.92828602765788,1,1
414,7.984333570393326,7.909618723762176,-1,-1
415,7.960297221216789,7.9378618598982555,-1,-1
416,7.986878673286185,7.92364196955099,-1,-1
417,7.97366061668363,7.911837523610994,-1,-1
418,7.998012870385653,7.940141060984496,-1,-1
419,7.991940385997922,7.928742821658016,1,1
420,7.925613740424718,7.91547711704503,1,1
421,7.975206729073374,7.95616443341693,1,1
422,7.963562339286128,7.904373028253956,1,1
423,7.956311811578036,7.980642881254078,1,1
424,7.974721642577978,7.9963221479318,-1,-1
425,7.945909776626562,7.959776463405021,-1,-1
426,7.9774531735239815,7.986703258327069,-1,-1
427,7.976260218074254,7.96062106508525,-1,-1
428,7.9021989445338905,7.993146301292222,-1,-1
429,7.966675900608921,7.9758362577485755,1,1
430,7.952302709250774,7.971153252302354,1,1
431,7.976542614445201,7.946471887037394,1,1
432,7.961057336320373,7.958164570945832,1,1
433,7.97879936360231,7.924487982358285,1,1
434,7.981028831364977,7.9658547064572724,-1,-1
435,7.931031873497676,7.980659321128525,-1,-1
436,7.966784273635652,7.9521346280013425,-1,-1
437,7.919204044105152,7.950605195007327,-1,-1
438,7.9238168773955024,7.919983545546716,-1,-1
439,7.982023578949114,7.966335746136118,1,1
440,7.970765455809815,7.981356183429752,1,1
441,7.960560717052693,7.977021940938729,1,1
442,7.922242230814514,7.973614375663885,1,1
443,7.915512298314176,7.966915715449752,1,1
444,7.990029011520072,7.991867505582095,-1,-1
445,7.923964120896295,7.893586241774709,-1,-1
446,7.92760144793786,7.964047805971776,-1,-1
447,7.819217819191125,7.941441262669847,-1,-1
448,7.904230204813651,7.962701722109611,-1,-1
449,7.984442426721242,7.96961615964571,1,1
450,7.969001411571402,7.972340101881342,1,1
451,7.966546253440619,7.9846987883496325,1,1
452,7.955729447532624,7.982135871522868,1,1
453,7.957229864975604,7.926671739064169,1,1
454,7.8490366305023205,7.9909708172550555,-1,-1
455,7.957625342928259,7.991982354455866,-1,-1
456,7.956143153179904,7.974993726524534,-1,-1
457,7.96660099442817,7.971766246738396,-1,-1
458,7.964800296945965,7.953923851134103,-1,-1
459,7.9377065669027385,7.934278101597422,1,1
460,7.940319293668056,7.94953150737041,1,1
461,7.975807187157706,7.957033439578767,1,1
462,7.979066683366633,7.868305349106843,1,1
463,7.981032719541054,7.9653528511323515,1,1
464,7.940328890337518,7.9761473040331206,-1,-1
465,7.963432892234651,7.871727693498219,-1,-1
466,7.954620757632145,7.967064364694078,-1,-1
467,7.891534994923364,7.943059236902569,-1,-1
468,7.912969407536012,7.961142366702129,-1,-1
469,7.903325739160711,7.9600859313047545,1,1
470,7.939653076208061,7.97013192504992,1,1
471,7.953595148628685,7.940952423724595,1,1
472,7.919791294745239,7.983914495592318,1,1
473,7.896979430620743,7.961854542763824,1,1
474,7.986893788708554,7.946542498425223,-1,-1
475,7.917403281983538,7.982737589239221,-1,-1
476,7.955540706531811,7.978292432500497,-1,-1
477,7.897161029271286,7.931546888309302,-1,-1
478,7.9685322444581095,7.987011648598943,-1,-1
479,7.974656145133691,7.959623798786188,1,1
480,7.963552200178225,7.9596129271621345,1,1
481,7.961184118433376,7.973836582287793,1,1
482,7.889897295939515,7.932702698951604,1,1
483,7.936240349551374,7.963244653610125,1,1
484,7.964053567174067,7.912207541897399,-1,-1
485,7.983504865275975,7.95753712450479,-1,-1
486,7.976202024677357,7.918547200467414,-1,-1
487,7.971218166857367,7.926785025436228,-1,-1
488,7.7814448216797425,7.932354017364309,-1,-1
489,7.962900021501123,7.934927892798668,1,1
490,7.97358095759283,7.960910871857019,1,1
491,7.968781124498228,7.968391609533568,1,1
492,7.917030736895282,7.907193537594194,1,1
493,7.913938803014082,7.992569138676933,1,1
494,7.886402654565839,7.959291348997503,-1,-1
495,7.889159652871959,7.9331940407778605,-1,-1
496,7.897007461058337,7.973689160195498,-1,-1
497,7.752629290672171,7.972024300982977,-1,-1
498,7.940900426251202,7.98442950657005,-1,-1
499,7.954185457908217,7.990652552054702,1,1
500,7.934833711916967,7.976746513834548,1,1
501,7.958040728591355,7.982988380771497,1,1
502,7.960694678523274,7.932636861300283,1,1
503,7.981318832655729,7.983637900267174,1,1
504,7.897189276747381,7.970975080697339,-1,-1
505,7.97435136657106,7.976089702115855,-1,-1
506,7.990197240957319,7.9561942112783735,-1,-1
507,7.98638168764341,7.974655149150094,-1,-1
508,7.933771387308271,7.974923374969903,-1,-1
509,7.989843454469927,7.978066300783785,1,1
510,7.963670663709899,7.9840098588909445,1,1
511,7.964460327219671,7.983945826894417,1,1
512,7.905105392223065,7.962593798037266,1,1
513,7.926037753828824,7.943035938304286,1,1
514,7.963670697988767,7.94281604826262,-1,-1
515,7.927933429638309,7.97318650041092,-1,-1
516,7.963239483089496,7.966736408351173,-1,-1
517,7.9682970978578,7.9091036788951925,-1,-1
518,7.961845620512882,7.966006054488509,-1,-1
519,7.964844571240194,7.989874826167145,1,1
520,7.913603738143208,7.9765813300026815,1,1
521,7.9409706872009345,7.986205663657376,1,1
522,7.8192249788042405,7.956027279117257,1,1
523,7.97066808864989,7.994704819407585,1,1
524,7.985919670542936,7.990120588441635,-1,-1
525,7.932159040570305,7.948389378795891,-1,-1
526,7.966042932534247,7.97593220451677,-1,-1
527,7.91530507898082,7.951511294262028,-1,-1
528,7.943418769951382,7.977789226308657,-1,-1
529,7.98220514422515,7.961734032496729,1,1
530,7.962646304864933,7.974236770072124,1,1
531,7.965510046128044,7.969057854361212,1,1
532,7.942454530796194,7.872959584090123,1,1
533,7.938736824298373,7.96999392676542,1,1
534,7.977591098969283,7.974835009893286,-1,-1
535,7.867395491030325,7.924984348298449,-1,-1
536,7.960412743113681,7.969830922121029,-1,-1
537,7.907212973838865,7.965467845222871,-1,-1
538,7.9580373996828415,7.941744133016548,-1,-1
539,7.995778946748301,7.96297699050046,1,1
540,7.983516478270699,7.973287089466868,1,1
541,7.994174498735355,7.9852348689615855,1,1
542,7.9785630503449445,7.966678266596475,1,1
543,7.983691485572115,7.995924253384137,1,1
544,7.955753357627707,7.964886680577351,-1,-1
545,7.963757794985686,7.985310670920358,-1,-1
546,7.930509514386555,7.983952598740042,-1,-1
547,7.908994378363775,7.9794518047214495,-1,-1
548,7.947116556743356,7.902152326417867,-1,-1
549,7.875974786690732,7.946681355261249,1,1
550,7.900490924968397,7.9703292086869055,1,1
551,7.934089490683347,7.954766047806446,1,1
552,7.906131042838271,7.934300779738602,1,1
553,7.881181394978121,7.968574730640322,1,1
554,7.875501808737382,7.949338872348098,-1,-1
555,7.960007959323843,7.9711762473559915,-1,-1
556,7.855858187492064,7.954258227295547,-1,-1
557,7.930092875464472,7.9137705526195345,-1,-1
558,7.878045658221335,7.868607607517124,-1,-1
559,7.913825871410584,7.906706565234167,1,1
560,7.865184229743528,7.9755608183885665,1,1
561,7.96971344576017,7.977519149927588,1,1
562,7.965708673005315,7.980285760550383,1,1
563,7.982761541899102,7.964601434397993,1,1
564,7.984375987049889,7.986775099784519,-1,-1
565,7.972243858939765,7.942172512146218,-1,-1
566,7.987187770538897,7.989338646447737,-1,-1
567,7.973278369754587,7.9788595386145165,-1,-1
568,7.9576389845045,7.9104905491104756,-1,-1
569,7.953629535736735,7.980793415949444,1,1
570,7.926402922432165,7.977742352643463,1,1
571,7.759172299498378,7.922035452799278,1,1
572,7.824828124846522,7.891349623579787,1,1
573,7.833454108446458,7.971874704745451,1,1
574,7.927339100822394,7.958633511771363,-1,-1
575,7.936376131184179,7.959586851752746,-1,-1
576,7.9618701000481025,7.949249157478701,-1,-1
577,7.938544269812617,7.875801713268725,-1,-1
578,7.83036899341017,7.952402910688704,-1,-1
579,7.876893199009652,7.909001421920032,1,1
580,7.925231185098794,7.9498061297822185,1,1
581,7.959248900749964,7.9594310433739635,1,1
582,7.971969930309007,7.958870777728555,1,1
583,7.989061588912837,7.990934279353782,1,1
584,7.986817073356597,7.98451657147274,-1,-1
585,7.985279654598356,7.947139432735618,-1,-1
586,7.98100249158098,7.9728364182792735,-1,-1
587,7.9620346300028055,7.908225924637656,-1,-1
588,7.946290546740384,7.957929949009542,-1,-1
589,7.911726464754388,7.976049183629192,1,1
590,7.956373290418916,7.97795609674149,1,1
591,7.941880299691748,7.931828245062747,1,1
592,7.924421082243343,7.995466591939152,1,1
593,7.826162144419986,7.993437371932753,1,1
594,7.909296798539822,7.973585371848344,-1,-1
595,7.961896683417002,7.988483062181551,-1,-1
596,7.965862454042566,7.984627142866731,-1,-1
597,7.9547508802381595,7.970935546085738,-1,-1
598,7.985611854297539,7.9374083406646845,-1,-1
