,episode_0_reward,episode_0_color_hard
0,0.0011369458329516856,0
1,0.02073657712628011,0
2,0.10258518575918155,0
3,0.2899533630148877,0
4,0.6107324642714934,0
5,0.8919291837504417,0
6,0.8144348660971055,0
7,0.45565672956640396,0
8,0.139837901982615,0
9,0.01179853216886062,0
10,0.16704090195782362,0
11,0.6842529696698149,0
12,1.4830371504177862,0
13,2.3861476284784584,0
14,3.432564441386321,0
15,5.074202646015333,1
16,6.09076911329763,0
17,7.054332060589606,1
18,7.132484548638027,0
19,7.177644841758438,1
20,6.494536766359843,0
21,4.954729457895683,1
22,3.8164640976472963,0
23,2.6887994285000003,1
24,1.612606190215617,0
25,0.7191958251867266,0
26,0.2125008065810217,0
27,0.027377328364847922,0
28,0.35810538676892056,0
29,0.9784905414819589,0
30,1.5615761320533699,0
31,1.9533876745215197,0
32,2.2443548829926208,0
33,2.442175469573624,0
34,2.6670687289479065,0
35,2.4731898227982825,0
36,1.5112105833295313,0
37,0.8550158391794653,0
38,0.19133773497031972,0
39,0.069502272152195,0
40,0.45507688580096056,0
41,1.0207064034374245,0
42,1.9768940192910067,0
43,2.381464995389559,0
44,2.812812439203645,0
45,3.123988403170121,0
46,3.3409473570332957,0
47,3.3141906614251413,1
48,3.2240829481764486,0
49,2.122314555621012,0
50,1.2887129903087542,0
51,0.7555648217189294,0
52,0.2376099764019322,0
53,0.013950122071388172,0
54,0.10296961729201828,0
55,0.42965381224892457,0
56,0.9992757007958689,0
57,1.8402517597581554,0
58,2.8027396274875875,0
59,4.311588950126196,0
60,5.076982533634579,1
61,4.882762706108412,0
62,3.384476724745221,1
63,2.7508021959994973,0
64,1.4618113523458647,0
65,0.737809663513184,0
66,0.17442387768322848,0
67,0.057287454585516026,0
68,0.5361976429621067,0
69,1.4887372904518263,0
70,2.130749373389557,0
71,3.346476097007254,0
72,4.349149816304894,0
73,4.853177389204297,1
74,5.63933488417651,0
75,6.245266982260768,1
76,5.990925855303035,0
77,5.788174407796278,1
78,5.054022127236251,0
79,4.3645050770786105,1
80,3.3329616735227865,0
81,2.460276426530437,1
82,1.528238481242624,1
83,0.616759808837025,1
84,0.14841213412332138,1
85,0.01664119539755935,1
86,0.20634269080785106,1
87,0.6667856858489026,1
88,1.292775514650338,1
89,1.618286330116153,1
90,1.256650975672708,1
91,0.597087934385689,1
92,0.15309068227037392,1
93,0.007365407060035922,1
94,0.014025749145754805,1
95,0.15755128687996814,1
96,0.47445185161538145,1
97,0.9270394290217302,1
98,1.4602815484499434,1
99,1.9162175607290308,1
100,2.0808048303230895,1
101,1.860930212959867,1
102,1.3814481910229488,1
103,0.8664062392532103,1
104,0.44725492207992823,1
105,0.15231483073139895,1
106,0.013493414834049453,1
107,0.06648274478007263,1
108,0.29556030573541303,1
109,0.6607555426909074,1
110,1.1380920126265837,1
111,1.6590945105458315,1
112,2.026376589049936,1
113,2.0428954427982555,1
114,1.696905254304485,1
115,1.1715492147336994,1
116,0.6878005851380302,1
117,0.317021815141387,1
118,0.07679985862808399,1
119,0.010876585815592489,1
120,0.1373738954817547,1
121,0.4226871931508167,1
122,0.8331705912651809,1
123,1.3433084464224787,1
124,1.831467141305926,1
125,2.0747564117785275,1
126,1.933956585774295,1
127,1.4914817551925927,1
128,0.9688129485243026,1
129,0.525751772186833,1
130,0.20332281599824356,1
131,0.027612622839971335,1
132,0.038878723350103804,1
133,0.23363212336483938,1
134,0.5707838625607362,1
135,1.0264866154383199,1
136,1.5498683247416767,1
137,1.9701454762654143,1
138,2.0711641667128946,1
139,1.7857853345270869,1
140,1.2775249035744771,1
141,0.7767785879940295,1
142,0.381881383740761,1
143,0.1127363446570345,1
144,0.008422779357644171,1
145,0.0969595303485585,1
146,0.3531581381158765,1
147,0.7388352855750822,1
148,1.2331348773744328,1
149,1.7412093215389692,1
150,2.0496378010960337,1
151,1.9859974862807483,1
152,1.5879156638512875,1
153,1.0651058552612047,1
154,0.6014768494224296,1
155,0.25509008253678483,1
156,0.047904982796045895,1
157,0.02132227307018861,1
158,0.18314907023385893,1
159,0.49469158396236995,1
160,0.9284906165961537,1
161,1.4469345172213,1
162,1.9059960643163445,1
163,2.0779242119207852,1
164,1.8580069818537228,1
165,1.3735068556107466,1
166,0.8607136732209363,1
167,0.44456429935277264,1
168,0.15094356929941324,1
169,0.013272040080250836,1
170,0.06658504595927693,1
171,0.2950012996603565,1
172,0.6578811772773576,1
173,1.1347963279630429,1
174,1.6528466004996383,1
175,2.0134384126821434,1
176,2.020626695742478,1
177,1.6701531421376092,1
178,1.1536691084795783,1
179,0.6731363079172278,1
180,0.30578728401920563,1
181,0.0719527979999534,1
182,0.011779028070180251,1
183,0.14261703550398835,1
184,0.4305067750875535,1
185,0.8435676437388575,1
186,1.3529630320130195,1
187,1.839199260402522,1
188,2.0648988767593774,1
189,1.913242602203366,1
190,1.4583695472327234,1
191,0.9386452256333822,1
192,0.5039605102890807,1
193,0.18935760041239388,1
194,0.023198380056246904,1
195,0.044585460094026697,1
196,0.24683699456561514,1
197,0.588915436867282,1
198,1.0484703286756805,1
199,1.5694688809656765,1
200,1.970588814459902,1
201,2.0407230907198985,1
202,1.73828976643245,1
203,1.2332300894695059,1
204,0.739552118594764,1
205,0.3539481374889392,1
206,0.0976975942710905,1
207,0.008321076200577801,1
208,0.1106620463680544,1
209,0.3767197190887195,1
210,0.770648394889097,1
211,1.2691356664080278,1
212,1.7708369827105015,1
213,2.0468699647441184,1
214,1.9538610303918005,1
215,1.531298633328248,1
216,1.0091902240890738,1
217,0.5588755973410602,1
218,0.2263572503175347,1
219,0.0362293035124998,1
220,0.02936864549501858,1
221,0.207468278997812,1
222,0.5307464528326249,1
223,0.9739549977294141,1
224,1.493313240972018,1
225,1.9250169330632338,1
226,2.0494613912951185,1
227,1.793140578690245,1
228,1.302957327524695,1
229,0.7997133040672646,1
230,0.3984093768517556,1
231,0.12344011355392255,1
232,0.009181430382401547,1
233,0.08596947883912454,1
234,0.33204952189279424,1
235,0.7092167421768936,1
236,1.1959934365013036,1
237,1.7055379576623495,1
238,2.023941421837499,1
239,1.9810006434346652,1
240,1.592090690367326,1
241,1.0715524710185462,1
242,0.6082735556988234,1
243,0.26083414660938453,1
244,0.05068853923385707,1
245,0.01942987875891314,1
246,0.17577444426095307,1
247,0.4822847736947773,1
248,0.9107194695934557,1
249,1.4257574930843717,1
250,1.879881830719933,1
251,2.0498859918333565,1
252,1.8359287120206,1
253,1.3623960819740908,1
254,0.852760767315361,1
255,0.4382333982488299,1
256,0.14780899202902725,1
257,0.012800892724537702,1
258,0.06730330108707329,1
259,0.29552853718694916,1
260,0.6581306387540244,1
261,1.1334894207873858,1
262,1.6477660524660385,1
263,1.9997564862507473,1
264,2.001311930572841,1
265,1.641546554381682,1
266,1.1249279918374524,1
267,0.651603662113686,1
268,0.29139604070866787,1
269,0.06518341091740018,1
270,0.013415735429330309,1
271,0.15074135012236733,1
272,0.4426045866029701,1
273,0.8581502112345281,1
274,1.3676175960028927,1
275,1.8376766382899767,1
276,2.0447800492059907,1
277,1.868112072867591,1
278,1.4114355383931214,1
279,0.8980195903078239,1
280,0.4726781140021046,1
281,0.1697284590857992,1
282,0.01785518105825894,1
283,0.053535314380942056,1
284,0.2662950902979044,1
285,0.6163213665473948,1
286,1.0817997574362277,1
287,1.5980022267633667,1
288,1.974781989885369,1
289,2.015043788580813,1
290,1.6799726231385548,1
291,1.1690616999949806,1
292,0.688123954147165,1
293,0.3178503359640703,1
294,0.07860009261387224,1
295,0.010146420195009043,1
296,0.13143481200651932,1
297,0.4108717253229386,1
298,0.8155593533861947,1
299,1.319216039350672,1
300,1.8001923506758695,1
301,2.0364761301895307,1
302,1.8911521865116363,1
303,1.4501994030505923,1
304,0.9349854931610762,1
305,0.5011624398499723,1
306,0.18837654955827404,1
307,0.023263795424651998,1
308,0.04367645834192194,1
309,0.2435600826050573,1
310,0.5831827534528131,1
311,1.0400196936947022,1
312,1.5565694840487099,1
313,1.9515071621883804,1
314,2.02017956250397,1
315,1.7084837372833181,1
316,1.203661738295078,1
317,0.7173570320248764,1
318,0.33917978445815516,1
319,0.09007073810456165,1
320,0.008646222222325469,1
321,0.11705569998668747,1
322,0.38640155364605455,1
323,0.7823387275612159,1
324,1.2806452050425126,1
325,1.7687262537711201,1
326,2.0268841297361893,1
327,1.9064113944675265,1
328,1.478956415693901,1
329,0.9633059219681989,1
330,0.523238666464307,1
331,0.20313887358877486,1
332,0.028181259515901558,1
333,0.036905358296891524,1
334,0.2266681072664507,1
335,0.5581391005426726,1
336,1.0080727990097904,1
337,1.5239397601415905,1
338,1.931853116663161,1
339,2.0206873587639267,1
340,1.7278209179490434,1
341,1.228710866288583,1
342,0.738882603773778,1
343,0.35501143873132857,1
344,0.09895379802393818,1
345,0.008148882926198213,1
346,0.10694817989749913,1
347,0.36864423627790033,1
348,0.757978278795843,1
349,1.2518603199851255,1
350,1.7441620141246885,1
351,2.017471490992433,1
352,1.9150518752918722,1
353,1.4980426232537838,1
354,0.9827711836631943,1
355,0.538593397283272,1
356,0.21358634304998056,1
357,0.03198537199038526,1
358,0.03258014021439485,1
359,0.215097296645832,1
360,0.540670037606394,1
361,0.985464354900995,1
362,1.5001534277190518,1
363,1.9170267858589294,1
364,2.0186242199737636,1
365,1.7388340525813173,1
366,1.2442098171988802,1
367,0.7523884395907773,1
368,0.36518012372451986,1
369,0.10481563361110342,1
370,0.008095879643953918,1
371,0.10060568683254253,1
372,0.35716679368780296,1
373,0.7420563688069838,1
374,1.2327211082114078,1
