,episode_0_reward,episode_1_reward,episode_2_reward,episode_0_steady,episode_1_steady,episode_2_steady
0,0.0011386457126889224,0.00043172496309943216,0.0011126924926540558,18089.856409318934,18089.856409318934,18089.856409318934
1,0.020750338706127677,0.016148904224567807,0.020454130822510623,18089.856409318934,18089.856409318934,18089.856409318934
2,0.10285427035770128,0.09304333361599237,0.10223750210827612,18089.856409318934,18089.856409318934,18089.856409318934
3,0.2850820910604247,0.2719797970656474,0.28623032423773015,18089.856409318934,18089.856409318934,18089.856409318934
4,0.6593419941800382,0.6383544351980168,0.6616937059772672,18089.856409318934,18089.856409318934,18089.856409318934
5,0.9267623854776799,0.9159543981507273,0.928008430357481,18089.856409318934,18089.856409318934,18089.856409318934
6,0.8846492523766663,0.8858412001204167,0.8867524729747429,18089.856409318934,18089.856409318934,18089.856409318934
7,0.5329443583033331,0.5383514696406347,0.5337302815608871,18089.856409318934,18089.856409318934,18089.856409318934
8,0.18689466694366566,0.19119215170803344,0.18585998895354852,18089.856409318934,18089.856409318934,18089.856409318934
9,0.017972918529961683,0.018978554363686412,0.01757156084460604,18089.856409318934,18089.856409318934,18089.856409318934
10,0.11307300903592059,0.1083481248853004,0.11601641267617235,18089.856409318934,18089.856409318934,18089.856409318934
11,0.5690178153239226,0.5578062322776143,0.576777521644501,18089.856409318934,18089.856409318934,18089.856409318934
12,1.3649210625563897,1.3783559418525297,1.3657244593693747,18089.856409318934,18089.856409318934,18089.856409318934
13,2.2196420334236313,2.203112946087232,2.2260972424998555,18089.856409318934,18089.856409318934,18089.856409318934
14,2.9986125219204722,2.9852667568969196,3.000220996747278,18089.856409318934,18089.856409318934,18089.856409318934
15,3.4751625263444352,3.555292561611979,3.507869322197968,18089.856409318934,18089.856409318934,18089.856409318934
16,4.088197170520297,4.136322598217848,4.082260627670072,18089.856409318934,18089.856409318934,18089.856409318934
17,5.4616408799322915,5.821777539178562,5.08159370485437,18089.856409318934,18089.856409318934,18089.856409318934
18,3.804548867149201,4.125319225830333,3.6482742630406904,18089.856409318934,18089.856409318934,18089.856409318934
19,3.1858481698809866,3.2601116470660085,3.1020017002591542,18089.856409318934,18089.856409318934,18089.856409318934
20,2.7404548079602113,2.917720143747802,2.6634847428604163,18089.856409318934,18089.856409318934,18089.856409318934
21,1.929088432188772,2.195018154340879,1.8267517856372284,18089.856409318934,18089.856409318934,18089.856409318934
22,0.912245294733075,1.2644531879422094,0.7899274481486646,18089.856409318934,18089.856409318934,18089.856409318934
23,0.14647372314971768,0.3506922461165009,0.09793856923661104,18089.856409318934,18089.856409318934,18089.856409318934
24,0.1462170480527274,0.04323914365992064,0.219574837360409,18089.856409318934,18089.856409318934,18089.856409318934
25,0.8633035838451484,0.5147757445977018,1.0147303575785716,18089.856409318934,18089.856409318934,18089.856409318934
26,1.905483113269351,1.4124514302249827,2.1057082168540955,18089.856409318934,18089.856409318934,18089.856409318934
27,2.704797193831884,2.421047875606039,3.051868551650808,18089.856409318934,18089.856409318934,18089.856409318934
28,3.6225620363673436,3.517198640042126,3.390149865704661,18089.856409318934,18089.856409318934,18089.856409318934
29,4.1295609268856035,4.213640097694356,4.495109434175678,18089.856409318934,18089.856409318934,18089.856409318934
30,5.261383382955594,4.935091881246292,5.59394988433751,18089.856409318934,18089.856409318934,18089.856409318934
31,6.042785716677081,6.034424688557151,6.1023835163485805,18089.856409318934,18089.856409318934,18089.856409318934
32,6.049572839877062,7.495682724741696,5.764640640108028,18089.856409318934,18089.856409318934,18089.856409318934
33,6.743364615823646,7.756692679044706,6.257959958583136,18089.856409318934,18089.856409318934,18089.856409318934
34,5.661629796489599,7.59794991310063,5.180015918282504,18089.856409318934,18089.856409318934,18089.856409318934
35,4.825079949624285,7.377502784176151,6.075987089018942,18089.856409318934,18089.856409318934,18089.856409318934
36,4.055656699165762,7.106345130401933,5.804938578467381,18089.856409318934,18089.856409318934,18089.856409318934
37,3.9936485481490456,6.7412376602731285,4.8154696550563365,18089.856409318934,18089.856409318934,18089.856409318934
38,3.93009018157848,6.529754389992875,4.6935475392868256,18089.856409318934,18089.856409318934,18089.856409318934
39,3.8592825438818963,6.100536962860156,5.473340105117407,18089.856409318934,18089.856409318934,18089.856409318934
40,3.8622473457161024,5.833877285194408,5.613324858302904,18089.856409318934,18089.856409318934,18089.856409318934
41,3.9642145508620277,6.184464780598555,5.323247269595904,18089.856409318934,18089.856409318934,18089.856409318934
42,4.186249499885257,6.388017778571503,5.437092406320015,18089.856409318934,18089.856409318934,18089.856409318934
43,4.551004010773745,6.373097920233301,5.985970755559908,18089.856409318934,18089.856409318934,18089.856409318934
44,4.942117189531269,6.84592001150782,6.4619175688103,18089.856409318934,18089.856409318934,18089.856409318934
45,5.284752182013021,7.229657702593161,6.660562414536382,18089.856409318934,18089.856409318934,18089.856409318934
46,6.892610541492664,7.394033864902766,6.898709510683004,18089.856409318934,18089.856409318934,18089.856409318934
47,6.253206595685348,7.642516948821741,6.677455425095463,18089.856409318934,18089.856409318934,18089.856409318934
48,6.020025819821226,7.78900514639113,6.294469708001496,18089.856409318934,18089.856409318934,18089.856409318934
49,4.695268481020443,7.839353749260322,6.195959151536162,18089.856409318934,18089.856409318934,18089.856409318934
50,3.3794213044165504,7.898822833124263,6.145521896142584,18089.856409318934,18089.856409318934,18089.856409318934
51,2.4226112308409116,7.839575980240931,6.678720871351331,18089.856409318934,18089.856409318934,18089.856409318934
52,1.685351963106981,7.859529267792998,7.45517014635907,18089.856409318934,18089.856409318934,18089.856409318934
53,0.9401099039895928,7.875430945047503,7.633385252393861,18089.856409318934,18089.856409318934,18089.856409318934
54,0.30621147971187007,7.92151501046947,7.820479675903232,18089.856409318934,18089.856409318934,18089.856409318934
55,0.04643095049957163,7.9182261877252875,7.908146945314181,18089.856409318934,18089.856409318934,18089.856409318934
56,0.5764079266376008,7.940317421062649,7.489408388098024,18089.856409318934,18089.856409318934,18089.856409318934
57,1.2735139907990243,7.944290357149798,7.965380789004946,18089.856409318934,18089.856409318934,18089.856409318934
58,2.5178062642947685,7.9108190521992485,7.940402025974489,18089.856409318934,18089.856409318934,18089.856409318934
59,3.4867825352852777,7.9527163947098485,7.67047869385797,18089.856409318934,18089.856409318934,18089.856409318934
60,3.943218758099019,7.850164712276307,7.8973815108939895,18089.856409318934,18089.856409318934,18089.856409318934
61,5.103468185941477,7.967661742305083,7.876339700734206,18089.856409318934,18089.856409318934,18089.856409318934
62,6.721218839489705,7.969961261014587,7.764176505385624,18089.856409318934,18089.856409318934,18089.856409318934
63,6.571867352871216,7.964513507932122,7.812151330056242,18089.856409318934,18089.856409318934,18089.856409318934
64,6.799984277651428,6.956511461640147,7.84553638762071,18089.856409318934,73292.50161947242,18089.856409318934
65,7.50505591215034,7.6082403186949765,7.823970267378634,18089.856409318934,73292.50161947242,18089.856409318934
66,7.173462545440364,5.731759173112799,7.840485945229938,18089.856409318934,73292.50161947242,18089.856409318934
67,6.8372878884944095,6.305349757122422,7.808501275384436,18089.856409318934,73292.50161947242,18089.856409318934
68,5.74149926997654,5.693765122378359,7.723825792231316,18089.856409318934,73292.50161947242,18089.856409318934
69,5.514619517194878,4.69991735811569,7.841926520574668,18089.856409318934,73292.50161947242,73292.50161947242
70,6.3719952172425804,4.33726756497526,7.613053609425475,18089.856409318934,73292.50161947242,73292.50161947242
71,6.259404948906306,3.852568495089417,5.9580252185198095,18089.856409318934,73292.50161947242,73292.50161947242
72,6.149340921645304,3.652798497538511,6.9174892593029575,18089.856409318934,73292.50161947242,73292.50161947242
73,5.963137274292997,2.147884657895026,6.642512352028151,18089.856409318934,73292.50161947242,73292.50161947242
74,5.803642745502635,1.1481853232489392,6.209930248025537,18089.856409318934,73292.50161947242,73292.50161947242
75,5.0657681759177695,0.4841845076918896,5.6294807991171805,18089.856409318934,73292.50161947242,73292.50161947242
76,5.06531680763636,0.10213514478385792,5.268397993624558,18089.856409318934,73292.50161947242,73292.50161947242
77,5.731467041800402,0.043412405624520374,5.064128102881356,18089.856409318934,73292.50161947242,73292.50161947242
