,episode_0_reward,episode_0_steady
0,0.0011386457126889224,0.0
1,0.020750338706127677,0.0
2,0.10285427035770128,0.0
3,0.28508250150967496,0.0
4,0.6595978728718057,0.0
5,0.9268134997746653,0.0
6,0.8848513252923494,0.0
7,0.5332169174085536,0.0
8,0.18709568517274927,0.0
9,0.018014441302802945,0.0
10,0.11288969061005738,0.0
11,0.5686034938975026,0.0
12,1.3711998224954298,0.0
13,2.2191801868846777,0.0
14,3.0003755227987177,0.0
15,3.5021724174966624,0.0
16,4.100894152841495,0.0
17,5.644297854901936,0.0
18,3.9291592468781125,0.0
19,3.1111429789858844,0.0
20,2.7767198300329023,0.0
21,2.004472364670364,0.0
22,1.0142809289772012,0.0
23,0.19338340178068164,0.0
24,0.10574812528935121,0.0
25,0.7461774901535153,0.0
26,1.7748764070830627,0.0
27,2.406888799393524,0.0
28,3.5981360423880204,0.0
29,4.119101359765321,0.0
30,5.318593411306406,0.0
31,6.23958545912788,0.0
32,7.292109091309813,0.0
33,7.582188163184732,0.0
34,7.35631065792909,0.0
35,7.066723811183091,0.0
36,6.705778485662014,0.0
37,6.300356899226357,0.0
38,5.935698902344603,0.0
39,5.715258907570722,0.0
40,5.904451621104643,0.0
41,6.497264663964445,0.0
42,6.402198212819252,0.0
43,6.8122165966190185,0.0
44,7.206553193249144,0.0
45,7.429024393902802,0.0
46,7.3787994810524955,0.0
47,7.510019378416202,0.0
48,6.906069920147688,0.0
49,7.098339379744295,0.0
50,7.766775506185649,0.0
51,7.818007534412884,0.0
52,7.890174939546538,0.0
53,7.935570532779835,0.0
54,7.939228786153209,0.0
55,7.983166390972055,0.0
56,7.986826906426657,0.0
57,7.979709473827116,0.0
58,7.9688096934742525,0.0
59,7.8597442972218525,0.0
60,7.859550595291307,0.0
61,7.937106054214581,0.0
62,7.888579122735513,0.0
63,7.939606353036735,0.0
64,7.8987560641863075,0.0
65,7.8837262782207205,0.0
66,7.9477590678899315,0.0
67,7.964070938728886,0.0
68,7.938293224508931,0.0
69,7.934125393688512,0.0
70,7.952118303392881,0.0
71,7.960311887670113,0.0
72,7.090389119068014,0.0
73,7.766089471085706,0.0
74,7.573395551598734,0.0
75,7.873523946906781,0.0
76,7.786159703961182,0.0
77,7.961118612103721,0.0
78,7.974765911305889,0.0
79,7.973272327632429,0.0
80,7.979438765691087,0.0
81,7.98209160316879,0.0
