,episode_0_reward,episode_0_video9
0,0.0011383741527798087,15
1,0.020742892626654234,15
2,0.10334157592909063,15
3,0.28532108203805273,16
4,0.6185661826598908,17
5,0.9141724742017091,19
6,0.8410007019252865,20
7,0.48087668987623583,20
8,0.15451165658433472,19
9,0.012826254688280836,18
10,0.14803469463048388,17
11,0.6448045045248159,18
12,1.43623137213197,22
13,2.3382806109415206,29
14,3.3665212832739773,43
15,4.952958428630879,76
16,5.98816016356022,129
17,6.80740378673843,214
18,7.2823970472327035,326
19,6.473161458913608,362
20,6.438972429077004,401
21,7.705789827190509,544
22,7.590768219970824,565
23,7.538187919129413,572
24,5.817022727546338,426
25,6.607727272634122,483
26,5.300673742482605,337
27,6.357843582799793,359
28,6.012063278925434,307
29,5.140223980432107,258
30,6.037339182486072,282
31,5.06325281198324,241
32,5.662755243076944,250
33,6.382408667903394,284
34,6.722039712024023,334
35,7.038020377809749,375
36,6.034811993553854,349
37,7.629407377651631,504
38,7.705184118692467,560
39,7.681442277678442,598
40,7.377498774461468,586
41,7.888085128542562,720
42,7.535687926199115,680
43,7.683321841146399,694
44,6.359687265896906,522
45,7.228345070183708,585
46,7.823422804588608,634
47,7.247774330111865,572
48,7.5612471733180735,593
49,7.306470055925985,612
50,6.12581648714514,478
51,6.6999196837950565,479
52,7.059469847304541,497
53,7.409555617123067,517
54,7.0702989600453625,484
55,7.301578418491868,544
56,7.18975705100719,555
57,6.13570070087115,447
58,7.199936669810473,512
59,7.159933231403907,513
60,7.262733220891702,519
61,7.21937135859346,517
62,7.032299497971416,537
63,7.511029066997054,587
64,7.077360679682244,549
65,6.039535795727442,434
66,7.320095116100025,524
67,7.252050486197268,528
68,7.436156173499041,539
69,7.036962389492425,507
70,5.802638266931762,418
71,6.294087434287602,417
72,6.253226857019621,386
73,6.6790808918206706,389
74,7.130994138897853,417
75,7.310029765172189,477
76,7.469395541129407,531
77,7.386475324706909,569
78,6.713161637618736,518
79,7.865158704291365,643
80,7.917113634202542,677
81,7.760036408782438,676
82,6.803989051557852,565
83,7.801444587985133,705
84,7.837427152861158,707
85,7.942658245865252,719
86,7.92387167409431,725
87,7.872339460702677,777
88,7.907765715223471,787
89,7.513826363930087,727
90,7.947239138885882,774
91,7.9141047481758715,770
92,7.792421896095782,752
93,7.836737915024223,753
94,7.809388140425614,766
95,7.8942387755599555,772
96,7.643017984112626,731
97,6.5321798627922725,570
98,7.671419615770342,663
99,6.575674337446727,519
100,7.944077270046367,633
101,7.905107097853468,642
102,7.8510521288872805,700
103,7.80619328616766,702
104,7.917924911423194,785
105,7.9421901512742465,788
106,7.809078193314939,767
107,7.569032635041213,727
108,7.884110401915629,764
109,6.658133706221985,586
110,7.693147420944074,668
111,6.3570927139588225,497
112,7.509578146978801,584
113,7.8679159436679935,614
