,episode_0_reward,episode_0_video9
0,0.0011383741527798087,-411.0
1,0.02074801432793771,-409.0
2,0.10286001956479296,-407.0
3,0.2889173204389298,-405.0
4,0.6154277265257257,-403.0
5,0.9124370762654919,-401.0
6,0.8295304791158428,-399.0
7,0.47028153840318176,-397.0
8,0.1485044119196154,-395.0
9,0.01230831152581453,-393.0
10,0.155851643839559,-391.0
11,0.6610463408113602,-389.0
12,1.4572857783933324,-387.0
13,2.3588508192271864,-385.0
14,3.418769391161604,-383.0
15,4.967683680651852,-381.0
16,6.012666292354956,-379.0
17,6.838973930113077,-377.0
18,7.298184157452214,-375.0
19,7.546808238599598,-373.0
20,7.57616991174879,-371.0
21,7.471400491262615,-369.0
22,7.26687045834748,-367.0
23,6.962523398530697,-365.0
24,6.4125660459759075,-363.0
25,5.380686999066079,-361.0
26,6.377063093353743,-359.0
27,5.564517060694946,-357.0
28,4.362462198735874,-355.0
29,4.389509962306866,-353.0
30,4.204414237916605,-351.0
31,4.029090337951179,-349.0
32,4.020030927954564,-347.0
33,2.7567671644282776,-345.0
34,1.7237805263600197,-343.0
35,1.1560337799276936,-341.0
36,0.3813532506730717,-339.0
37,0.025455163892624796,-337.0
38,0.14067444005582314,-335.0
39,0.6563387909916766,-333.0
40,1.3899329275542456,-331.0
41,2.331176483514757,-329.0
42,3.4811428950656653,-327.0
43,3.582709408531384,-325.0
44,3.9084506268308266,-323.0
45,4.114789864145132,-321.0
46,4.456268000724529,-319.0
47,4.319078360271155,-317.0
48,4.164538042254991,-315.0
49,3.658876414512462,-313.0
50,2.496261852812724,-311.0
51,1.622645822467822,-309.0
52,0.8422435290651629,-307.0
53,0.34251113788109266,-305.0
54,0.023163278377369537,-303.0
55,0.2995949814612638,-301.0
56,0.8787110515608949,-299.0
57,1.7190120087814775,-297.0
58,2.9944234397537377,-295.0
59,4.214342912605739,-293.0
60,5.233569338386334,-291.0
61,5.758634023425882,-289.0
62,7.14497819146609,-287.0
63,7.403601703978855,-285.0
64,7.543437595243693,-283.0
65,6.30645180739116,-281.0
66,7.567271637803788,-279.0
67,7.43476434479284,-277.0
68,7.115717525378742,-275.0
69,6.7916224865641555,-273.0
70,6.255041441848739,-271.0
71,6.359483592994677,-269.0
72,5.839467045879959,-267.0
73,6.0952145983635155,-265.0
74,4.887528941691112,-263.0
75,4.998934132677286,-261.0
76,4.309282674000439,-259.0
77,4.307896640416985,-257.0
78,4.227695838630406,-255.0
79,4.255655360262234,-253.0
80,3.5500571450152605,-251.0
81,2.6001379644781712,-249.0
82,1.6542497891474803,-247.0
83,0.8101781899848506,-245.0
84,0.16441152833384892,-243.0
85,0.060615195442700526,-241.0
86,0.510497917205782,-239.0
87,1.3048455642319197,-237.0
88,2.239235705530717,-235.0
89,2.8099221384536204,-233.0
90,3.1956042304501557,-231.0
91,4.690548054823335,-229.0
92,4.041134677491479,-227.0
93,4.600731778025395,-225.0
94,3.6378249138527066,-223.0
95,4.000009424845807,-221.0
96,3.4815986848781857,-219.0
97,2.677016408918501,-217.0
98,1.3159156772723892,-215.0
99,0.4362069218496669,-213.0
100,0.043336418643737495,-211.0
101,0.455541099525301,-209.0
102,1.5615312607900118,-207.0
103,2.127026779296388,-205.0
104,3.149567244632584,-203.0
105,4.011735840502444,-201.0
106,5.3127587743101055,-199.0
107,4.585869866633845,-197.0
108,4.48919256787586,-195.0
109,5.306182620230457,-193.0
110,5.824853234136619,-191.0
111,4.467276465992254,-189.0
112,4.464446133273782,-187.0
113,4.286142689120819,-185.0
114,3.854564442110207,-183.0
115,3.424031623870702,-181.0
116,1.9208885773893898,-179.0
117,1.0981786673686702,-177.0
118,0.5314105539249337,-175.0
119,0.06288691756325035,-173.0
120,0.14857986510564697,-171.0
121,0.7299110305868886,-169.0
122,1.433161311646821,-167.0
123,2.380115742259266,-165.0
124,3.0018631644549245,-163.0
125,3.2582001261658653,-161.0
126,4.706907921030992,-159.0
127,4.215135614268641,-157.0
128,4.077175082186732,-155.0
129,5.1400102182122875,-153.0
130,6.361318222050827,-151.0
131,5.519257602741768,-149.0
132,6.338584261259582,-147.0
133,5.846714756449443,-145.0
134,5.781044403441397,-143.0
135,6.226644046687677,-141.0
136,5.213082805062847,-139.0
137,5.8140091424233695,-137.0
138,6.661039717693812,-135.0
139,6.883193311672876,-133.0
140,6.492048408719137,-131.0
141,6.747201256735833,-129.0
142,7.059452628645115,-127.0
143,6.4299773045199355,-125.0
144,7.4592693140841035,-123.0
145,7.869587460690244,-121.0
146,7.153510458798531,-119.0
147,7.870675937038368,-117.0
148,7.928702011180937,-115.0
149,7.887859885245471,-113.0
150,7.944720819603342,-111.0
151,7.963242764857698,-109.0
152,7.875039778543633,-107.0
153,7.829222903634292,-105.0
154,6.452859781989671,-103.0
