,episode_0_reward,episode_1_reward,episode_2_reward,episode_3_reward,episode_4_reward,episode_5_reward,episode_6_reward,episode_7_reward,episode_8_reward,episode_9_reward,episode_10_reward,episode_11_reward,episode_12_reward,episode_13_reward,episode_14_reward,episode_15_reward,episode_16_reward,episode_17_reward,episode_18_reward,episode_19_reward,episode_20_reward,episode_21_reward,episode_22_reward,episode_23_reward,episode_24_reward,episode_25_reward,episode_26_reward,episode_27_reward,episode_28_reward,episode_29_reward,episode_30_reward,episode_31_reward,episode_32_reward,episode_33_reward,episode_34_reward,episode_35_reward,episode_36_reward,episode_37_reward,episode_38_reward,episode_39_reward,episode_40_reward,episode_41_reward,episode_42_reward,episode_43_reward,episode_44_reward,episode_45_reward,episode_46_reward,episode_47_reward,episode_48_reward,episode_49_reward,episode_50_reward,episode_51_reward,episode_52_reward,episode_53_reward,episode_54_reward,episode_55_reward,episode_56_reward,episode_57_reward,episode_58_reward,episode_59_reward,episode_60_reward,episode_61_reward,episode_62_reward,episode_63_reward,episode_64_reward,episode_65_reward,episode_66_reward,episode_67_reward,episode_68_reward,episode_69_reward,episode_70_reward,episode_71_reward,episode_72_reward,episode_73_reward,episode_74_reward,episode_75_reward,episode_76_reward,episode_77_reward,episode_78_reward,episode_79_reward,episode_80_reward,episode_81_reward,episode_82_reward,episode_83_reward,episode_84_reward,episode_85_reward,episode_86_reward,episode_87_reward,episode_88_reward,episode_89_reward,episode_90_reward,episode_91_reward,episode_92_reward,episode_93_reward,episode_94_reward,episode_95_reward,episode_96_reward,episode_97_reward,episode_98_reward,episode_99_reward,episode_0_color_hard,episode_1_color_hard,episode_2_color_hard,episode_3_color_hard,episode_4_color_hard,episode_5_color_hard,episode_6_color_hard,episode_7_color_hard,episode_8_color_hard,episode_9_color_hard,episode_10_color_hard,episode_11_color_hard,episode_12_color_hard,episode_13_color_hard,episode_14_color_hard,episode_15_color_hard,episode_16_color_hard,episode_17_color_hard,episode_18_color_hard,episode_19_color_hard,episode_20_color_hard,episode_21_color_hard,episode_22_color_hard,episode_23_color_hard,episode_24_color_hard,episode_25_color_hard,episode_26_color_hard,episode_27_color_hard,episode_28_color_hard,episode_29_color_hard,episode_30_color_hard,episode_31_color_hard,episode_32_color_hard,episode_33_color_hard,episode_34_color_hard,episode_35_color_hard,episode_36_color_hard,episode_37_color_hard,episode_38_color_hard,episode_39_color_hard,episode_40_color_hard,episode_41_color_hard,episode_42_color_hard,episode_43_color_hard,episode_44_color_hard,episode_45_color_hard,episode_46_color_hard,episode_47_color_hard,episode_48_color_hard,episode_49_color_hard,episode_50_color_hard,episode_51_color_hard,episode_52_color_hard,episode_53_color_hard,episode_54_color_hard,episode_55_color_hard,episode_56_color_hard,episode_57_color_hard,episode_58_color_hard,episode_59_color_hard,episode_60_color_hard,episode_61_color_hard,episode_62_color_hard,episode_63_color_hard,episode_64_color_hard,episode_65_color_hard,episode_66_color_hard,episode_67_color_hard,episode_68_color_hard,episode_69_color_hard,episode_70_color_hard,episode_71_color_hard,episode_72_color_hard,episode_73_color_hard,episode_74_color_hard,episode_75_color_hard,episode_76_color_hard,episode_77_color_hard,episode_78_color_hard,episode_79_color_hard,episode_80_color_hard,episode_81_color_hard,episode_82_color_hard,episode_83_color_hard,episode_84_color_hard,episode_85_color_hard,episode_86_color_hard,episode_87_color_hard,episode_88_color_hard,episode_89_color_hard,episode_90_color_hard,episode_91_color_hard,episode_92_color_hard,episode_93_color_hard,episode_94_color_hard,episode_95_color_hard,episode_96_color_hard,episode_97_color_hard,episode_98_color_hard,episode_99_color_hard
25,0.4489037510192961,3.111591754762473,0.2635164351648922,2.1872294070797054,0.5263126563010109,3.7419398720867614,1.2070397535460866,1.294013977002937,0.07745692533260268,2.4310712232290808,0.32247534047667975,3.121008408740168,2.8978634320587484,0.08837300754650276,0.2282572414615818,0.020327126498482232,0.016826172907019134,1.6438567482485102,0.8409320296962972,1.298757690002638,2.686029382588348,2.0277693143325286,0.8553365242327291,0.08670925887113529,0.7979544086046073,0.39757198499989,0.06677401168845648,0.3272000947349943,3.1334471425852946,0.6699871973275757,2.8001692940890988,0.16045962848758888,0.45162911682252166,0.010150856458224135,3.0084586774226594,1.0467795496278627,1.9228535757594736,0.0561279505442369,0.43235832978620203,3.369181379066912,0.029155612719163573,0.0075695770604303336,0.3293493731275782,0.8863565869339348,0.08411445677810764,0.009221382360297969,0.3962173839416195,0.3707369230516931,0.5279373104609019,2.6641597652697775,0.07957470455167803,0.15972122778806866,0.709898178466605,0.3003223004903569,0.061658889798658655,0.6722385597383559,0.07873002856296392,1.7331129762056763,0.028077423576133707,0.5291815371147985,0.42252068931421294,3.6603661095834004,0.2167592059325561,2.378099212959261,1.5894478466853454,0.4504111099265496,0.07909035684005898,0.015185999500381244,2.910185284513847,0.27639406431287594,2.4559819567923813,0.24617465099444732,0.20243626648987734,0.07079290407882646,0.43054210660349196,1.363076609947463,2.071586621859667,0.008932685503086707,3.6279784402516984,0.31536180462031693,2.471490700294051,3.1248129531279445,0.5467879863590941,3.9447386856506452,0.5216578700930025,2.5723366569274506,3.1012793321466505,0.022477470081796,0.004678074551967176,1.734342243488379,0.08129774454218607,0.023608029939630775,0.05645868970118614,0.01279930453276516,1.8353174758137998,0.0541443460629719,0.03827364969211803,2.6489894118746857,3.8195049109538104,1.7411183331649176,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
26,0.07706414413979201,2.2416908178238706,0.024636408066637278,1.2954425658742579,1.1696889388810172,2.6071671658381077,0.5894130697507579,0.6630963178168328,0.024440871074596755,3.4001303324224477,0.06758600083714286,2.475893027221799,2.767532229271521,0.6157672149979951,0.9307425742444264,0.18921208378999327,0.14591225504215127,2.3361758378756514,1.4195027805658083,0.7898186914326983,2.6435637501850344,1.8213770601107326,0.2430413925478539,0.32582274773259456,0.28237432296410503,0.030374536233627084,0.5386948858252284,0.07563539964890746,2.664205501596176,0.19646302188692474,3.0551990551939943,0.017195787805536752,1.2567545062349001,0.0912642585750423,3.072057836944502,0.3413020964694691,1.66605045623061,0.10226858747577391,0.12296144787990589,3.3055739980249967,0.26372026581270963,0.09756913946824748,0.7831571731333391,0.14633558749270034,0.3165335878114129,0.11421387076980777,1.226402896593205,1.2463923284690914,0.15836339707022512,2.1927360221329164,0.4398659532686851,0.03519267713201814,1.2219305119152601,0.04799009539334846,0.20456410129108676,0.15979206989423592,0.12195656330818938,1.1304740935935287,0.32996033120388635,0.2019275175856678,1.0437592748975129,3.50231755551116,0.5232211525879144,1.407520248280337,2.598436338454463,1.2630498525470952,0.005395408427838155,0.2119552109728846,2.4870980151781166,0.5866600698015557,1.8984785815557517,0.02979793394385417,0.018250519609216045,0.1906881139692758,1.1925198393267604,2.3422422425994043,1.391812920905986,0.10106585096450844,2.686317678907843,0.7841984004933926,1.390778755298801,2.942106277280789,1.1004938092012635,3.7235507297467136,0.0803455890422122,1.9722263467683752,3.317906196223576,0.23815279303672957,0.05042473023764017,1.3829904324086093,0.06716503918929563,0.2751302752654556,0.5097277661113009,0.08026913065303609,2.8758472985512604,0.32842116599531046,0.6430242693061984,1.6287050814666528,2.6304425968910348,0.822637951330843,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
27,0.062408739166682894,2.07243660949141,0.1275423332920691,0.734561585233573,2.0008276861060583,1.7974907998781504,0.09477811101569487,0.19297942963337314,0.23518183131240272,3.5807122621337615,0.02689109186445815,2.4356545335040947,2.306103842387983,1.313557635852637,1.8894537974128716,0.6338955332205763,0.4496073289675827,3.750476156080115,2.306404251548554,0.3838424278898453,2.1804787927004616,1.4308722057194276,0.039368704313969244,0.7047234442144982,0.023045461955730255,0.15644000156438126,1.203093337609687,0.018923600881473657,2.041045353768431,0.09199902070213423,3.3038582444649074,0.17709081272239452,2.2537804197670037,0.35450226389228856,2.97231598913186,0.03772902149207979,1.2373438624098108,0.69516540459169,0.010017469130853471,3.2868671955320647,0.599865390424757,0.29597906861303186,1.515193236382682,0.15371350147582613,0.6258543458817182,0.4022779426025065,1.7775573152440836,1.871025593271932,0.012704143107774346,1.5712482290747738,1.0705432954062533,0.41027449487198536,2.179750346316473,0.11880758465065541,0.8937154945002859,0.09837839826386614,0.8613064098373654,0.5479585443149767,1.0650971704449845,0.025731398638530016,1.6292794690468708,3.4391295111724385,0.9370190670199647,0.8710171051530398,3.0402269939280306,1.7901759089023144,0.1365451418177958,0.7919320275558619,1.8551244542716054,0.8225409019098286,1.2887434999748708,0.06320515618493898,0.24192929249508105,0.8360527050858224,2.286670561420918,3.832083376863789,0.781943746623404,0.3700937545414491,1.4439498566621787,1.332026904281919,0.8638392388442627,2.4361969532359806,2.079073819123749,4.0255733520884025,0.13342714055736404,1.206541714566204,3.429625163928803,0.6426228865264566,0.22481782024791563,0.8100809498452926,0.43019805541955325,0.6649905771052179,1.174162336030774,0.3363117098606524,3.270312607600658,0.7369355285235778,1.7532651532588228,1.3204592300496418,1.4705572119077293,0.2814329143107433,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
28,0.3994979539794249,1.8289204292255798,0.46388415467750277,0.1818772893816593,3.2333239345987543,1.0003298406956223,0.12432365998423933,0.058272907637160004,0.6521450508829304,3.8369459333243396,0.24521228395579228,2.392368862889679,1.6812106200752017,1.583957134194035,2.9888547148720255,1.2062085900769302,0.9020613160639486,4.810702511644375,4.157497209671565,0.10191804056396711,1.5579674372420307,0.9353841787264818,0.45293810437354615,1.1525704272676873,0.23834357190509,0.5402126059033675,1.68897198807327,0.20384741506552922,1.4170986919304016,0.6856784731806155,3.4011036549023723,0.5665356675487623,2.5211323141127457,0.7579663192960414,2.513094786122167,0.4691760251327587,0.7127384763636114,1.4338341264566128,0.12804376761743358,3.4323619773122647,1.0991537716820021,0.6645238932125296,1.7738166877467494,0.8596019352739017,0.9894166074315975,0.8413985379193161,1.6374258665886878,3.448174403187439,0.15757766129548756,1.007383718663479,1.604156866970697,1.0582538830074733,2.6854615155284014,0.705083096228398,1.5711445678293465,0.7069508793670528,1.4622042574787362,0.10810421107620488,1.6669524295771834,0.0438219059357612,2.010613479798673,3.8129390919734196,1.375538049256624,0.39843609164443805,3.6794708360250827,1.6641608244975084,0.648175903743137,1.4345924954959979,1.2367147907280085,1.0082443297443227,0.7729852720059771,0.33081220308079395,0.7012092997404358,1.4967498079530843,3.5016519806215958,3.8146050070298614,0.18466073714908846,0.7776808196271795,0.7653616552619157,1.8665979637413146,0.38711172769887625,1.8105880109369046,2.6244221699379344,2.6391032327723583,0.7224173578872691,0.4835648426523941,3.340270349846758,1.1415745519702685,0.40935973856786795,0.23025394543490513,0.9479098880640074,1.1275939320582629,1.765166646512406,0.7344630433226834,3.8793290743647946,1.674963814210279,2.1768468853866345,0.846830327217223,0.9607151500100074,0.02515156064823713,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
29,0.8918428405853597,1.422689817505452,0.9711213566135819,0.01092422039130291,4.5675736778369105,0.2860780975817053,0.691720580726708,0.609520859756191,1.1983088183949886,4.818125104875742,0.6430964474995614,2.125845304065056,1.1026415827007978,2.159487055075512,3.3307560715373494,1.6755569967700596,1.3992246284786554,5.737942908455623,4.200170427627784,0.010486740945351555,0.9942907347601282,0.4185269907798882,1.1484389550093121,1.7289382096136645,0.7964463813610413,1.067477371961754,1.8414088030604705,0.5698499277636426,0.8827562114030596,1.4961359838279595,3.365737003426702,0.9303109011013941,2.78917237182605,1.2822720900637177,1.8914471721684973,1.2414923187121107,0.22567619754951265,1.8164688672078395,0.42905320490456667,3.2953781346850515,1.6903468992682167,1.1556917584275164,2.5011569811432306,1.7777819200664555,1.4323512607250186,1.3974851161205497,0.8774471644304177,4.409445245520528,0.5310757344736288,0.5437012000642715,1.8551601746701185,1.8538761223392646,2.5683959661574147,1.423653292166043,1.8413110077581631,1.4547910709878578,2.627497715604225,0.04003198459670754,1.8077606802620112,0.24780563554540544,2.072230978952552,4.0301651056950565,1.6444310183407542,0.07014601608546867,4.144590941511034,0.968436582745679,1.2811619262746528,1.8453087415859628,0.7085945931770714,0.8938554583442241,0.35778516909646824,0.7494114709245543,1.215381420922861,1.8259325519680687,3.754185578483585,4.298882789285765,0.06715304202878365,1.30438729270189,0.2867476725281071,2.6789553274792057,0.06101333398774167,1.2185617952129544,2.724664172676417,2.5006273523657265,1.409889066650341,0.05488469664513022,3.0018102999471217,1.7236317405128154,0.6137557395567712,0.03404829783388713,1.4504635401983839,1.7788463950101403,2.1498973054557275,1.2580090693034176,4.3757084985132675,2.57113897545893,1.4655261399560588,0.4191239807945903,0.3819609367109473,0.3317216973733279,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
30,1.4001952314970205,0.9254186020408048,1.4971583682006568,0.1876157168391259,5.394671507921196,0.019795345365723645,1.3663277353936207,1.4101945929463602,1.8830042770131348,5.679397634563865,1.145638573979769,1.6887319965525747,0.6207717573971245,2.8226707622435834,3.972806663437569,1.9422643918992044,1.8432820805081604,6.3703056894246455,5.879883393594188,0.13958939756738162,0.5327549522843454,0.06331594474063294,1.6806012709105658,2.0570526500501987,1.369987230227885,1.7855202984712204,1.6262260446080516,1.0432134199788048,0.41776056857179866,2.0307149224392678,3.209634151428851,1.4269296846097792,2.5797642558700016,1.8373531138477943,1.2912743804113846,1.7701248117864075,0.01896738638455818,1.644987729381572,0.8574878474664833,2.9482730164303312,2.2820859736959656,1.7908607164149446,2.2035744068973013,3.004097931256012,1.8818547028701107,1.9842279147427,0.15429667676665748,5.222715744843102,1.0438591105750588,0.18747364345004117,1.7582839062477411,2.2635332119692775,3.032300231012993,1.8086491251110468,1.5826710892151206,1.8365998220209026,2.611122082799878,0.4426843397768362,1.4144268571812924,0.5945475679808626,3.053171481460535,4.0037629985784635,1.5918762459405984,0.04394091836329496,5.552928780031399,0.14466292050445054,1.7219753606963013,1.9182658531204382,0.2892024705724987,0.6424689435725526,0.07867767922376499,1.277339007853806,1.831623337934689,1.70574912673449,4.2991884212379965,5.091847281110708,0.5971478717882213,1.8457386618713933,0.04226650257502913,2.45385118295511,0.05378424394636475,0.7131009737629126,2.226136139871841,2.345441283685777,1.8375981977225158,0.11804505593606632,2.5024154769942966,2.3433908968372688,1.078093233413735,0.4024633593099659,1.8836617727055847,2.3503764213909064,2.338484360343372,1.832557859908296,4.711869583995689,3.3004138522019613,0.32383192707275915,0.1102027650513696,0.03496547545985531,1.2994648122375676,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
31,1.8895188019295417,0.41309357623604026,1.8405737391084123,0.7935644255739476,4.4632466508152975,0.21344368067013936,1.779863087766287,1.8425669866647452,2.599709456129027,7.44908255373248,1.7444901570348854,1.1918387789361475,0.23655899066238031,2.3356580681042347,4.40211867385222,1.9546160717570675,2.1680027380972455,7.239873950693289,5.934931252856508,0.44416433889198786,0.1776968286510907,0.07902825537133044,1.8614723707806542,1.7198510017230566,1.7604434751625184,2.5637179976072053,1.261578398408426,1.6124031009669082,0.09267583381408118,2.0763001038390803,2.9206299352315415,2.0073782838822116,2.205270367192882,2.2076808302169213,0.7778763467713699,1.804582511226244,0.2333899689521465,0.9743043767597203,1.3983886489068271,2.54310642106422,2.795197922258164,2.7296542132889567,1.647795256422565,4.043810348119986,1.9205535893415195,2.3086908087266442,0.23107014473093565,6.314251901359978,1.6771505393068267,0.015601368626340498,1.3032615977015387,2.3560221160582993,2.153622035728439,1.6797762287371334,0.8880234136512177,1.6667445157847793,3.18792883061948,1.1141229000623014,0.6592702895609642,1.0609945949897677,2.8436648910824283,3.8326141556606355,1.247297326307611,0.31383589303880055,6.359911078066443,0.2218796067722305,1.8438784235513093,1.6276271437537282,0.041368384076915884,0.34862604878435804,0.02039048838948563,1.8953502772365192,2.7732743735154246,1.179605817934497,4.590994592285735,6.074901481960505,1.2781882058142098,2.1802200071271125,0.09045628689324864,1.9627278372534736,0.3433097706598615,0.29669315366955457,2.758759004409775,1.5463632850220221,1.876026393374778,0.5537020393603014,1.909790496390006,2.880382510288005,1.239589358910959,1.0524222168652957,2.1967348122675325,2.540970068702182,2.273247554170549,2.2303121479680903,5.5154967080933845,3.719302354045846,0.20263810771232657,0.012152321290919522,0.2077193299273437,2.1698733597132707,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
32,2.314183159756852,0.0627130449495257,1.894902552354038,1.4507402422856996,4.054715574729638,0.724445163826167,1.8393869024446703,1.6538077170379153,3.0238629765651095,7.53607722035501,2.3798327277227496,0.688681139132225,0.025996954715160208,1.6230779509175763,6.033029763094462,1.706961770027639,2.3171377270945404,7.632356353556749,5.885000970498106,0.874671472945288,0.013924450056889453,0.4565209942499744,1.6512525656030717,1.2698305315408176,1.9106018530551816,2.659043800828815,0.43145461955746406,2.228046403977233,0.024994790590560347,1.6618336321943046,2.4909837471457763,2.5717332069859564,1.4706718904324487,2.174465086821249,0.3492394360796446,1.3322871274005015,0.7288034738742716,0.22914995474773775,1.9744176848530626,1.6762132230323157,3.1761016267841926,3.553190932277131,1.0780123445288132,4.898287518668399,1.4455037582506485,2.2611284904996882,1.0178238004600748,7.652480517604672,2.3239530779342816,0.09801670312069649,0.6368718000949788,2.3346645579341843,1.596871362341231,1.0759420281893681,0.18910356389926924,1.0051969552767435,2.6172236266105746,1.648655166357999,0.07876910357132405,1.5929163022512602,2.4065758318949273,3.594842593417451,0.8061311950599974,0.7472030821143223,6.926291071614067,1.0771179023537338,1.6082467946071235,1.016394928913853,0.05542967201824639,0.10714451352731624,0.207148727010844,2.4802901891894984,3.176680675943128,0.42745888832557416,6.18058872981254,7.553761072025657,1.9086170072224014,2.092992233953505,0.514425228470744,1.3816885203169473,0.7893773467096502,0.042261898082171304,3.601662789154894,1.115224352457318,1.4965149578366166,1.2744456718708583,1.3359106795626627,3.2258489969690585,0.9518712672790709,1.5931985871095908,2.3192894164627944,2.376613879945001,1.9752660213856803,2.264305617274235,6.327436435956975,4.927263873623902,1.4194896662094867,0.1580464298425318,0.7863308737574479,3.4488007284806828,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
33,2.599550613084602,0.07680654630519854,1.6142457114510897,1.8195072342841547,2.8082758873944,1.5815669765617313,1.5173530224619258,0.925196878130286,2.9730712779375534,7.4523011238365555,2.904311432178137,0.24226448024840203,0.07344537765611428,1.0924955226458595,6.723548024704861,1.411131693345078,2.259068187097757,7.666093975606689,6.066756053543418,1.4158978343048911,0.10671647010860143,0.9806336166558781,1.0965627683945216,0.8050567726361523,1.7912229148574825,3.9153642844545957,0.04804957825770965,2.7403385990261815,0.24831057599382755,0.678052892194532,1.9588895167889988,3.017962782232581,0.7680952013230837,1.782240389681392,0.06508468226467984,0.5675762271884823,1.260430552579992,0.08687957799000245,2.384000316102403,1.0681294997416095,3.3982217357591247,3.5186956182213627,0.5929815257486412,6.5684566137946785,1.1486209844143969,1.8567913571335157,1.7022465045078623,7.707723841622162,2.951508467968585,0.39772390953865294,0.10005360240468066,3.284438420281402,1.1017860843076253,0.3113458996876336,0.10098080278017754,0.2520711525153905,2.0172925094910847,1.8541077408586173,0.22706501941700044,2.0141060357507246,2.0304857985023537,3.294072532433707,0.41958449865562203,1.2544745325905402,7.298695827595794,1.8420906585919712,1.0510753706374247,0.3210938668328226,0.3254759741189987,0.008495858000741804,0.5678830009311571,2.831383488943456,3.288691322600219,0.034738777407468426,6.741253795552322,7.6397363101717035,1.8686705822710774,1.671256632029348,1.1431191198499384,0.8445092612022216,1.303818006618554,0.05649093505767186,3.639892983246474,0.5136832288987886,0.8445312056151366,1.9396068409229572,0.811993039623895,3.334656519222936,0.8304531274314083,1.8540798779757297,2.2180264615521508,1.9200005358073822,1.3946041201277946,1.9159872917860103,6.011808805622438,3.4954276491284575,2.3684238580121084,0.487183626052859,1.3859620614953374,3.6798800717162297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
34,2.698488748583986,0.44732341218498617,1.145870971594212,1.7775918732281104,1.6835734162420963,2.708376100159617,0.8961151063215277,0.17674499251240391,2.4745512923948323,6.993869800901331,3.212714480716996,0.019496091055498002,0.3558664334482633,0.5894141510587556,7.223968084336112,0.5901349240276406,2.0040595814338906,7.494966696683023,4.761887908694345,1.9797330416199086,0.4140581438176858,1.4774401308343585,0.4074875696366732,0.3881727721564902,1.4247255888319543,3.6044200534841777,0.23073895801622404,3.0116041264051097,0.6618660137556283,0.12046255991265967,1.4071025867499052,3.300009701879154,0.16851283415977136,1.2194981867004187,0.0351769822392559,0.05469814003130811,1.7065152588815966,0.6942758207404953,2.4365153220807327,0.5897671880354033,3.45145553892985,2.772822257037304,0.22468738377977157,7.258770833344485,0.9053329297716249,1.2624002067980025,1.7732685845984726,7.60714812523963,3.5320135955472436,0.8278769959005747,0.12469719201099314,2.7236588981652314,0.6091454752416852,0.04840069268422577,0.7138174906070962,0.07308248876238568,1.4889263352783895,1.678560610781481,0.9494935845243697,2.1050022947017855,1.5427165072003044,2.9550876576322125,0.1483219053397775,1.8270114265711146,7.327456720887383,1.9172904234567494,0.37978240155576826,0.029936218977337954,0.7448735744167846,0.13621670135983008,1.041492956598593,2.8251007192834017,3.2129968748640363,0.3435140125074013,5.351362002221375,7.558597875428416,1.4835738072488824,1.1197817652846735,1.6364523623855538,0.4096857087883893,1.8775221184081932,0.33064781305712565,3.619425200964835,0.13459477383581772,0.19729000451614842,3.039414132346985,0.36919552337576855,3.1990571475642993,0.38958896759321227,1.791377963302368,1.9192195087144757,1.3388883893223222,0.9784137437869374,1.3584104293144494,4.948895249455249,2.5116857597037043,2.0038271344149656,0.9381428002787434,1.7777363418221217,3.3059084113633075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
