,episode_0_reward,episode_0_color_hard
0,0.0011374688581284203,25
1,0.020745551011550564,50
2,0.11963708320734656,75
3,0.21162870161614622,75
4,0.4246748452744945,75
5,0.5001273754363917,75
6,0.6288066868125037,75
7,0.4364060468712822,75
8,0.18315859949968896,75
9,0.024234129661042686,75
10,0.05313193922645523,75
11,0.3485188257952453,75
12,0.9364904848108644,75
13,1.7713917521990292,0
14,2.7317707859549896,25
15,3.7120843584584526,50
16,5.589315672551428,75
17,6.531036487313566,0
18,6.8019296663684665,25
19,5.6240880806286935,50
20,6.175126440025876,75
21,5.172628376847675,0
22,3.8614377879763158,25
23,2.151057549955678,50
24,1.4781162021518242,50
25,0.4917672793612338,50
26,0.06069779350592037,50
27,0.16613612397012467,50
28,0.7631902432977637,50
29,1.4717417620068454,50
30,2.363794540755844,50
31,3.599556455059293,50
32,4.5257257315634005,50
33,4.232382474941355,50
34,5.552659640743384,50
35,5.589722690827339,50
36,5.685130404938746,50
37,5.096359800157576,50
38,4.1119537290252035,50
39,2.978800616302302,50
40,2.0426322753422834,50
41,1.2657018711392483,50
42,0.5255388369160986,50
43,0.07400265938788374,50
44,0.12451841634873592,50
45,0.6738209867446179,50
46,1.552623953552933,50
47,2.7079324787911494,50
48,3.030705593226774,50
49,3.850375681411732,50
50,3.4306855248535144,50
51,3.6352778504000978,75
52,2.42106378168608,0
53,1.6568588018854233,25
54,0.7853891803902197,50
55,0.07815463713110249,75
56,0.3056270359053174,0
57,1.2950800822195832,25
58,2.4459009097058098,50
59,3.319079463131718,50
60,3.2129661457492595,75
61,3.442992659539296,0
62,3.569683185397982,0
63,3.727454493359014,0
64,2.4737176312688884,0
65,1.6836947122291623,0
66,0.6964376212535927,0
67,0.08066873594332798,0
68,0.21475045375132462,0
69,0.8225300900576762,0
70,1.891676751339825,0
71,2.9556697791751274,0
72,3.266312807064998,0
73,4.370179793514268,0
74,5.384380655863935,0
75,5.316277345246097,0
76,4.391824477719568,0
77,4.610442573618253,0
78,3.9248779364829858,0
79,2.9796446708241047,0
80,2.1044894334576547,0
81,1.1386397846528107,0
82,0.3076795556826111,0
83,0.04189428133243211,0
84,0.5111964305799358,0
85,1.4150241571643254,0
86,2.4663033285091136,0
87,3.3716651978772956,0
88,4.597424116888737,0
89,6.025450297152017,0
90,6.891935930552909,0
91,7.293935147082197,0
92,7.369118005170504,0
93,7.238750286417349,0
94,7.268547056506362,0
95,7.294087468926556,0
96,7.171912940670075,0
97,7.275024670002402,0
98,7.33520086246863,0
99,7.3529374072114795,0
100,7.378647134145106,0
101,7.4830604627253035,0
102,7.566348174646169,0
103,7.614754127633339,0
104,7.699009093396467,25
105,7.7564666260915835,50
106,7.535534727878731,75
107,7.04316103935109,0
108,7.644400817512134,25
109,7.3079132163291,50
110,7.325972889264963,75
111,6.904376445631017,0
112,7.14995467546991,25
113,6.621946024249866,50
114,6.464397159979322,75
115,5.096509762541295,0
116,5.314920658737696,25
117,3.9201460337499454,50
118,2.775895297379046,75
119,1.5979022348650278,0
120,0.7071338312544719,25
121,0.09198149870949117,50
122,0.07551052255387065,75
123,0.47552285190837684,0
124,1.3131416967441276,25
125,2.401532140311849,50
126,3.5998309107106348,75
127,4.064623948243115,0
128,5.57225426760899,25
129,5.520284721882896,50
130,4.686431923455514,75
131,2.901440263328381,0
132,1.8525544089914483,25
133,1.1943537433504043,50
134,0.4166026259045162,75
135,0.031715688807748,0
136,0.16830923514887366,0
137,0.7382330351444661,0
138,1.36714517194619,0
139,2.2553239082149394,0
140,3.7044433365828278,0
141,3.7205634462037667,0
142,4.172406599433613,0
143,4.553915864346845,0
144,4.995968025650583,0
145,5.781628713746835,25
146,5.964073272657091,50
147,5.881615008126183,75
148,4.687361084928119,0
149,3.44229644828037,0
150,1.7345657790294728,0
151,0.935725720246157,0
152,0.37264134137873545,0
153,0.06261766641278159,0
154,0.047512058073020294,0
155,0.3547202992718759,0
156,0.8834920411913978,0
157,1.7061812293695655,0
158,2.261333030916245,0
159,2.824356362054281,0
160,3.428367971300529,0
161,3.9705348189924523,0
162,4.514042464541287,0
163,6.266335906271119,0
164,6.7886511221703705,25
165,6.432015862733346,50
166,6.178629721515876,75
167,4.166917912509354,0
168,3.340901902269569,25
169,2.1933305950247517,50
170,1.1913382946908053,75
171,0.29423942583422363,0
172,0.025553223894376545,0
173,0.4087073435043813,0
174,1.1279847519691932,0
175,2.013755869725908,0
176,3.228568307632015,0
177,3.6895508223257667,0
178,4.877868717527226,0
179,5.558300783688088,0
180,6.248707172739378,0
181,5.699326198032001,0
182,5.815970812778729,0
183,5.6777215999170965,0
184,5.122983220444756,0
185,4.785588248779802,0
186,5.432167252544455,0
187,5.49510294186457,0
188,5.4296896384124995,0
189,5.4773556318168914,0
190,5.5591501233701885,0
191,5.6618139513177725,0
192,5.23208194571862,0
193,5.5092276282064105,0
194,5.711205321641779,0
195,6.582533669991051,0
196,7.0033350391049645,0
197,7.299830844227856,25
198,7.317128770243316,50
199,7.790155134655194,75
200,7.8228720399488,0
201,6.53802030576011,25
202,7.4795448280184385,50
203,7.359317291650489,75
204,7.10186848784333,0
205,6.611314791004669,25
206,6.113394699318651,50
207,6.035406026667126,50
208,4.658444778548602,50
209,3.5713601930164187,50
210,2.0257565755747073,50
211,1.185650393802587,50
212,0.5190604815330813,75
213,0.04289340446591323,0
214,0.2591498378143149,25
215,0.9620152523633739,50
216,2.032112119246993,75
217,2.6056130327936184,0
218,4.5420370323951476,25
219,4.370748207856042,50
220,5.631527409346196,75
221,6.235992243224703,0
222,6.654200770995353,0
223,7.1846611392151445,0
224,7.023486225407324,0
225,7.097302598155807,0
226,7.125600764457674,0
227,7.023475349423902,0
228,7.220502162353895,0
229,7.4460600162587545,25
230,7.605256864189983,50
231,7.680863928965547,75
232,7.246688768468338,0
233,7.067124841368392,25
234,6.902607449873466,50
235,7.7634882348319225,75
236,7.49430375586281,0
237,7.454825281456454,25
238,7.511780132252021,50
239,7.503324696679101,75
240,6.88419317215721,0
241,6.658363588313682,0
242,6.184075630479353,0
243,4.286142018556403,0
244,3.0409823671125444,0
245,2.290868995071962,25
246,1.119702491377202,50
247,0.42477684272251603,75
248,0.03767519766858604,0
249,0.4661266265723506,25
250,1.462867585031006,50
251,2.5304707539769877,75
252,3.044939250750294,0
253,4.8158164082536326,25
254,4.098474406684706,50
255,4.886196606002659,75
256,4.72766360156279,0
257,4.132622764962459,25
258,3.02199171573846,50
259,2.6359221303305085,75
260,1.444615520290584,0
261,0.5800337526183809,25
262,0.0447181789012792,50
263,0.18018052170897492,75
264,0.6656331773483886,0
265,1.5002955602428403,25
266,2.742699997089642,50
267,4.071964221173388,75
268,4.572058604193254,0
269,5.2974609791110945,25
270,6.105485668615936,50
271,6.2072896214301725,75
272,4.61034623906342,0
273,4.030045469811405,25
274,2.8335604868821944,50
275,1.6681548494926097,50
276,0.6643838371151544,50
277,0.20645791639569844,50
278,0.025349450848240033,50
279,0.3538017469892803,50
280,1.0745199160150407,50
281,2.024472262530698,50
282,2.910800688199477,50
283,3.250556170295063,50
284,4.63335011575107,50
285,5.382674153992381,50
286,6.216588767034257,50
287,6.708173726470445,75
288,7.061987109614622,0
289,6.4897099369094295,25
290,7.344659686054142,50
291,7.825166552199975,75
292,7.534318984679843,0
293,7.128802451228233,25
