,episode_0_reward,episode_0_video9
0,0.0011383741527798087,248
1,0.021130346587207464,248
2,0.09891212246347987,249
3,0.27275367965954433,252
4,0.626298300989833,259
5,0.9318985484570733,267
6,1.3622844394548268,277
7,1.0244903610751082,276
8,0.6110488749619101,269
9,0.2426257608534815,260
10,0.034143688435747485,252
11,0.06322056579137077,250
12,0.4951997792984811,256
13,1.2576837819883528,270
14,1.8172535430909504,286
15,2.851945149958453,312
16,4.316496293995335,352
17,4.2065478604685165,368
18,5.726653876358348,414
19,6.671500203814715,-377
20,6.390251775501783,-362
21,5.720771574800321,-375
22,6.905633334948568,-350
23,7.05755070405029,-341
24,6.168853129071608,-354
25,5.5345074926315245,-378
26,7.0039712063158746,-351
27,6.2988038623882305,-363
28,6.953704650413243,-337
29,7.35155959351921,-326
30,7.224552584740347,-319
31,7.590753302575387,-305
32,7.495804269202681,-305
33,7.841625589586191,-292
34,7.926356576650811,-286
35,7.699804133196643,-289
36,7.797086631564512,-287
37,7.845917921236067,-287
38,7.840195640989138,-286
39,7.480550775606331,-297
40,7.440378587057856,-302
41,7.519880602888982,-304
42,6.892268903120167,-323
43,7.43379152221496,-312
44,7.399906856806461,-314
45,5.929623963380786,-352
46,5.96408073483833,-365
47,7.15025613221558,-345
48,5.908540173825283,-369
49,6.963825138505303,-339
50,7.294688294819826,-331
51,7.513630166072487,-311
52,7.65875865367286,-300
53,7.72031671265805,-295
54,7.68909452356356,-293
55,6.472469208909805,-331
56,6.790360357512091,-334
57,7.697721406292318,-315
58,6.545690870211308,-338
59,7.972162453113231,-296
60,7.950447261803592,-294
61,7.896219361363764,-281
62,7.881838791321194,-282
63,7.891196149949557,-283
64,7.951770494602203,-281
65,7.877854391120277,-282
66,7.528731668226193,-294
67,7.658987446248173,-294
68,7.740143842848063,-294
69,6.287863970619888,-336
70,6.582665638973817,-341
71,7.784069991715494,-317
72,6.086778820817299,-352
73,6.409428868636655,-348
74,7.081634788526643,-341
75,7.388216469049725,-322
76,6.923108753497126,-327
77,6.940643149935662,-328
78,6.010421722222194,-359
79,6.021945060886179,-367
80,6.391059687478589,-366
81,5.0749558758903355,-397
82,5.63148580555289,-391
83,4.811295668077927,410
84,3.8602888460775677,385
85,3.4790424827856063,363
86,2.9530601042743987,342
87,1.8188905765355727,314
88,1.0434496002784428,290
89,0.3937337727583951,268
90,0.03843663139558097,255
91,0.4303458542104873,256
92,1.2515927981491786,269
93,1.9970207988080342,289
94,3.2420901958948853,321
95,3.7100930848698295,344
96,3.946800855508387,361
97,4.582209437005106,380
98,6.391348992955858,-397
99,6.045879241309874,-385
100,7.273362405737088,-336
101,7.240653367929284,-329
102,7.466050754027648,-310
103,5.786771023740996,-357
104,5.750811159781247,-372
105,6.236761695210014,-374
106,5.545247323487084,-389
107,5.959054246789972,-380
108,4.739559609369995,414
109,3.6458476709311305,382
110,3.1944834989583724,355
111,2.3367088432998044,327
112,1.4863141484525602,302
113,0.8380583001906693,281
114,0.15274060012993929,262
115,0.08693915086443425,254
116,0.641227284355832,258
117,1.4669758700093323,274
118,1.9140965324101367,290
119,2.32951842018889,305
120,3.0179104434417114,323
121,3.1599816329835893,333
122,3.3601272127814403,343
