,episode_0_reward,episode_0_color_easy
0,0.0011370918487000259,1.0
1,0.020730104711235063,1.0
2,0.10263677021664817,1.0
3,0.2881238869919696,1.0
4,0.6119054685110352,1.0
5,0.8985316917910028,1.0
6,0.8150154083008486,1.0
7,0.4595939573341265,1.0
8,0.14183513301095899,1.0
9,0.011947621553576964,1.0
10,0.1659016313985997,1.0
11,0.6827977324388518,1.0
12,1.4843651485146818,1.0
13,2.385476211196344,1.0
14,3.3012700694533397,1.0
15,5.038113638776277,1.0
16,6.094877666686809,1.0
17,7.02208262471127,1.0
18,7.339562303057592,1.0
19,7.407318138367829,1.0
20,7.275703428672539,1.0
21,7.004527448241224,1.0
22,6.764664825531352,1.0
23,6.266330990918416,1.0
24,6.291429956072093,1.0
25,6.553556730105554,1.0
26,6.766199525183257,1.0
27,6.998829409097339,1.0
28,7.222825176260395,1.0
29,7.461846522521235,1.0
30,7.643484208455021,1.0
31,7.773404112366234,1.0
32,7.802120505153992,1.0
33,7.891593422784164,1.0
34,7.954549231928182,1.0
35,7.933772402780674,1.0
36,7.681413031585755,1.0
37,7.938997027589603,1.0
38,7.960827882953377,1.0
39,7.98322775791507,1.0
40,7.982763098854052,1.0
41,7.972512042180782,1.0
42,7.9776610172996225,1.0
43,7.972085964131992,1.0
44,7.9634614151555585,1.0
45,7.958241164202464,1.0
46,7.946927014371963,1.0
47,7.953033110110125,1.0
48,7.954450334257638,1.0
49,7.9533005051587535,1.0
50,7.973628711444579,1.0
51,7.976424665838833,1.0
52,7.969589730057499,1.0
53,7.978982706061571,1.0
54,7.981137100325421,1.0
55,7.978200161998637,1.0
56,7.961109841126693,1.0
57,7.947095231636166,1.0
58,7.937756592389671,1.0
59,7.90514432283048,1.0
60,7.8922728686198536,1.0
61,7.888587528532165,1.0
62,7.911512151857944,1.0
63,7.916460089427069,1.0
64,7.932636070482268,1.0
65,7.942166464090848,1.0
66,7.951176255187711,1.0
67,7.963419746458419,1.0
68,7.957816154513572,1.0
69,7.954479035737959,1.0
70,7.935064824830409,1.0
71,7.944437907342717,1.0
72,7.917767534143094,1.0
73,7.893717191887549,1.0
74,7.845625171352934,1.0
75,7.86535644559698,1.0
76,7.843329046989048,1.0
77,7.7991589076918775,1.0
78,7.820830972305669,1.0
79,7.8133873433632495,1.0
80,7.849657954274208,1.0
81,7.88929289766436,1.0
82,7.916040903478157,1.0
83,7.933132032801362,1.0
84,7.946257061126406,1.0
85,7.970018491182895,1.0
86,7.973805405454725,1.0
87,7.977024450130659,1.0
88,7.979934282507531,1.0
89,7.970701375467479,1.0
90,7.976539279272377,1.0
91,7.975974484582504,1.0
92,7.973694500206118,1.0
93,7.971993561430222,1.0
94,7.968969784478267,1.0
95,7.961484582590153,1.0
96,7.950547524094171,1.0
97,7.9572401125266135,1.0
98,7.962625136034335,1.0
99,7.91552383406701,0.7
100,7.945585273749174,0.7
101,7.95530958494172,0.7
102,7.95407633489845,0.7
103,7.994359565162515,0.7
104,7.996408152881242,0.7
105,7.996934834244557,0.7
106,7.9934995815343495,0.7
107,7.986461174838276,0.7
108,7.9841817609381325,0.7
109,7.979086614994594,0.7
110,7.976224385709228,0.7
111,7.967936718355095,0.7
112,7.951718389556151,0.7
113,7.959840285782411,0.7
114,7.952062568935426,0.7
115,7.949841048866785,0.7
116,7.940812658068863,0.7
117,7.922394429850417,0.7
118,7.938067054941091,0.7
119,7.939018260752844,0.7
120,7.93803243647383,0.7
121,7.9401538592114,0.7
122,7.946983587303115,0.7
123,7.946629602277659,0.7
124,7.956168377525779,0.7
125,7.962903389637172,0.7
126,7.966168075584614,0.7
127,7.968669170227979,0.7
128,7.96602408266664,0.7
129,7.971001960282387,0.7
130,7.971937359064784,0.7
131,7.964262080589125,0.7
132,7.977887004093017,0.7
133,7.971800663564006,0.7
134,7.962363598059783,0.7
135,7.950504066145899,0.7
136,7.937822420661602,0.7
137,7.908899975946929,0.7
