,episode_0_reward,episode_0_color_hard
0,0.0011369458329516856,0.0
1,0.0207368039513589,0.0
2,0.1025684407520438,0.0
3,0.29005247799544037,0.0
4,0.6106592855240969,0.0
5,0.8916476610797222,0.0
6,0.8134097409509418,0.0
7,0.45480554480630464,0.0
8,0.1392727585979798,0.0
9,0.011792440729126061,0.0
10,0.16795311762838003,0.0
11,0.6867625667772504,0.0
12,1.4858476716155635,0.0
13,2.38864831774731,0.0
14,3.51000067976836,0.0
15,5.101317306067078,0.0
16,6.17650420191986,0.1
17,6.938747781135064,0.2
18,7.292334041209784,0.30000000000000004
19,7.403180678218898,0.4
20,7.287493879522598,0.5
21,7.164743692156659,0.6
22,6.869732650946525,0.7
23,6.548797644147772,0.7999999999999999
24,6.744569979194262,0.8999999999999999
25,6.9524907364213355,0.9999999999999999
26,6.971551031148994,1.0999999999999999
27,7.137132424473635,1.2
28,7.358977938751988,1.3
29,7.523257347076545,1.4000000000000001
30,7.62426712353228,1.5000000000000002
31,7.730080903984518,1.6000000000000003
32,7.803412614005775,1.7000000000000004
33,7.8963704449567995,1.8000000000000005
34,7.922818916919805,1.9000000000000006
35,7.961698343367348,2.0000000000000004
36,7.699927779983389,2.1000000000000005
37,7.981036680061894,2.2000000000000006
38,7.989520158578621,2.3000000000000007
39,7.944842855709686,2.400000000000001
40,7.989125080909469,2.500000000000001
41,7.989876472529807,2.600000000000001
42,7.95513922781117,2.700000000000001
43,7.969620870183191,2.800000000000001
44,7.98442983174623,2.9000000000000012
45,7.979420043825482,3.0000000000000013
46,7.976107462361552,3.1000000000000014
47,7.9730261999674354,3.2000000000000015
48,7.973109901895546,3.3000000000000016
49,7.96043691574074,3.4000000000000017
50,7.960538674891271,3.5000000000000018
51,7.965663043189411,3.600000000000002
52,7.963290226096418,3.700000000000002
53,7.960159684102173,3.800000000000002
54,7.960986804296527,3.900000000000002
55,7.954752642036637,4.000000000000002
56,7.956766830096126,4.100000000000001
57,7.951126806564761,4.200000000000001
58,7.950673115503337,4.300000000000001
59,7.951163037371858,4.4
60,7.946273696082955,4.5
61,7.947370311545101,4.6
62,7.948291507004086,4.699999999999999
63,7.953423594647471,4.799999999999999
64,7.956736219727036,4.899999999999999
65,7.955664717490564,4.999999999999998
66,7.953170399131552,5.099999999999998
67,7.950527873930955,5.1999999999999975
68,7.944231412985083,5.299999999999997
69,7.94167391766655,5.399999999999997
70,7.93310824248536,5.4999999999999964
71,7.9143524332033275,5.599999999999996
72,7.905588342036174,5.699999999999996
73,7.889395781048551,5.799999999999995
74,7.877400889844806,5.899999999999995
75,7.86473290671778,5.999999999999995
76,7.856775534686484,6.099999999999994
77,7.847819740144297,6.199999999999994
78,7.847178746386691,6.299999999999994
79,7.846787125425067,6.399999999999993
80,7.852037947204062,6.499999999999993
81,7.852137852924464,6.5999999999999925
82,7.858319190203399,6.699999999999992
83,7.860817801042694,6.799999999999992
84,7.865581467704359,6.8999999999999915
85,7.865501379943879,6.999999999999991
86,7.867798149835885,7.099999999999991
87,7.863316140486822,7.19999999999999
88,7.860826714937315,7.29999999999999
89,7.8547882113937115,7.39999999999999
90,7.84662569319511,7.499999999999989
91,7.845313909473422,7.599999999999989
92,7.8320097215604205,7.699999999999989
93,7.8260718929013935,7.799999999999988
94,7.821548321811225,7.899999999999988
95,7.812767628335072,7.999999999999988
96,7.824138177264414,8.099999999999987
97,7.825949370632236,8.199999999999987
98,7.8139932541380395,8.299999999999986
99,7.846920827199406,8.399999999999986
100,7.8751037506768995,8.499999999999986
101,7.8940164769606005,8.599999999999985
102,7.912425831895997,8.699999999999985
103,7.92720374729676,8.799999999999985
104,7.924386960132278,8.899999999999984
105,7.913324853073672,8.999999999999984
106,7.911071677675304,9.099999999999984
107,7.884699110089785,9.199999999999983
108,7.908450578522119,9.299999999999983
109,7.898789364930994,9.399999999999983
110,7.8886438742124065,9.499999999999982
111,7.8650335547328805,9.599999999999982
112,7.832164417260532,9.699999999999982
113,7.803074271726427,9.799999999999981
114,7.772717170599334,9.89999999999998
115,7.718847514412476,9.99999999999998
116,7.705487904496231,10.09999999999998
117,7.733089094602359,10.19999999999998
118,7.741458537464343,10.29999999999998
119,7.758471940294811,10.399999999999979
120,7.782867423563754,10.499999999999979
121,7.802622285571762,10.599999999999978
122,7.823289000054725,10.699999999999978
123,7.8353812539738765,10.799999999999978
124,7.845950406524155,10.899999999999977
