,episode_0_reward,episode_0_color_easy
0,0.0011370918487000259,1
1,0.020730104711235063,1
2,0.10263677021664817,1
3,0.28814141059045617,1
4,0.6119013560044313,-1
5,0.898953115069059,-1
6,0.8180222295004074,-1
7,0.46521012374566717,-1
8,0.1446446147724673,-1
9,0.012258033829323684,1
10,0.1697826410369932,1
11,0.7002977989254711,1
12,1.503282444238381,1
13,2.3876936706382055,1
14,3.319653240328919,-1
15,4.966154299139116,-1
16,6.116866079023644,-1
17,6.804553780613204,-1
18,6.90049592443555,-1
19,6.888877253104395,1
20,6.614794951296221,1
21,6.114542843485355,1
22,6.281274064971891,1
23,6.0384499559689315,1
24,5.5627447999095505,-1
25,5.784821666586721,-1
26,6.1653549013470474,-1
27,6.302767486642473,-1
28,6.520782273430405,-1
29,6.7401479355839635,1
30,7.046812990576111,1
31,7.2933578835005415,1
32,7.493222925472001,1
33,7.658375091403953,1
34,7.777106995840538,-1
35,7.753432884298519,-1
36,7.828280040020732,-1
37,7.820382828046206,-1
38,7.75535927316769,-1
39,7.742399056043878,1
40,7.758514582139838,1
41,7.790766716138056,1
42,7.807976371467283,1
43,7.83185236662109,1
44,7.8607431424097856,-1
45,7.874712466264914,-1
46,7.88856961404046,-1
47,7.897997768511336,-1
48,7.91207840512112,-1
49,7.910099664302072,1
50,7.938583294245898,1
51,7.956273215380569,1
52,7.966805774138979,1
53,7.9702997294514,1
54,7.9696990610125376,-1
55,7.956762054706886,-1
56,7.951554258358464,-1
57,7.947038867909197,-1
58,7.932667374907138,-1
59,7.937339656477365,1
60,7.927474470225616,1
61,7.972945658827201,1
62,7.98348988496573,1
63,7.9902157358361565,1
64,7.98946305458828,-1
65,7.990571592718456,-1
66,7.993432710661004,-1
67,7.993485852965397,-1
68,7.989263876290345,-1
69,7.983176820452085,1
70,7.966034138972092,1
71,7.949004083042207,1
72,7.921591515248395,1
73,7.890066743114941,1
74,7.942983742206656,-1
75,7.93444901154842,-1
76,7.915329233553294,-1
77,7.9543407580818615,-1
78,7.958091634543551,-1
79,7.956372677192057,1
80,7.9433262614474405,1
81,7.968430480865738,1
82,7.9938491434066234,1
83,7.996363921452851,1
84,7.992823609000821,-1
85,7.985982512498626,-1
86,7.981374380026614,-1
87,7.9646415008213625,-1
88,7.918860189084073,-1
89,7.936881774997269,1
90,7.91108094478648,1
91,7.8690356760474085,1
92,7.778610206902144,1
93,7.659849501803749,1
94,7.812033580821717,-1
95,7.7871168521349015,-1
96,7.897428581914139,-1
97,7.934238746835157,-1
98,7.953646245938521,-1
99,7.961066389625432,1
100,7.926177598485761,1
101,7.98395739080247,1
102,7.992008873703987,1
103,7.978674745278065,1
104,7.947746229048165,-1
105,7.976309437158885,-1
106,7.989562362122974,-1
107,7.985894821544309,-1
108,7.954552987706492,-1
109,7.968603608196064,1
110,7.934692829200715,1
111,7.91868491315715,1
112,7.8661589877647335,1
113,7.802613258954669,1
114,7.847513217415983,-1
115,7.878471518097504,-1
116,7.8911907371400085,-1
117,7.95221913211227,-1
118,7.969772733709051,-1
119,7.987335060769293,1
120,7.9888606075226845,1
121,7.991376506746117,1
122,7.998462942383024,1
123,7.995320019813856,1
124,7.990708024202877,-1
125,7.9808389469886185,-1
126,7.965424017700735,-1
127,7.940357639400075,-1
128,7.9583686941398835,-1
129,7.96913475721943,1
130,7.956077413004155,1
131,7.964322824269463,1
132,7.9533766449687695,1
133,7.93892968978367,1
134,7.93043462717364,-1
135,7.896250159617067,-1
136,7.960752128975843,-1
137,7.964424361616988,-1
138,7.973682963933694,-1
139,7.963637330257582,1
140,7.955814297435721,1
141,7.984620217532401,1
142,7.99121728938761,1
143,7.97967938847057,1
144,7.978064477719755,-1
145,7.984930606027898,-1
146,7.980293003682163,-1
147,7.963469308641261,-1
148,7.973414539806138,-1
149,7.974327439490877,1
150,7.978503132699212,1
151,7.979514046157278,1
152,7.972984481645893,1
153,7.93769896373016,1
154,7.960029395405786,-1
155,7.924318873597242,-1
156,7.970251282775849,-1
157,7.952286021317765,-1
158,7.945465940154977,-1
159,7.962961314294666,1
160,7.986403563005124,1
161,7.983436029310463,1
162,7.971446427174265,1
163,7.964413018593483,1
164,7.953404643634723,-1
165,7.981401381353528,-1
166,7.958695848160169,-1
167,7.964433251642557,-1
168,7.90234967520166,-1
169,7.952102642123896,1
170,7.966720929187589,1
171,7.973845406336421,1
172,7.959025884315572,1
173,7.94159223446276,1
174,7.956953641805398,-1
175,7.986288942181068,-1
176,7.930790424835514,-1
177,7.941309081620735,-1
178,7.917474116054927,-1
179,7.966164879694055,1
180,7.970222464328659,1
181,7.978018382922798,1
182,7.963776326572135,1
183,7.978310548407014,1
