,episode_0_reward,episode_0_train
0,0.0011386093037654018,1.0
1,0.020764363756757442,1.0
2,0.1027681524245389,1.0
3,0.2879683985887015,1.0
4,0.6120870681732237,1.0
5,0.9007414262404039,1.0
6,0.8187906131567303,1.0
7,0.46103012757893547,1.0
8,0.143249380274986,1.0
9,0.012000782794847861,1.0
10,0.16407136468605882,1.0
11,0.6789009606017811,1.0
12,1.4798900301208562,1.0
13,2.380842418657666,1.0
14,3.7987230509674106,1.0
15,5.13484408990861,1.0
16,6.149128817764174,1.0
17,6.869032208655678,1.0
18,7.247897883944171,1.0
19,7.366005701270402,1.0
20,7.296062563083999,1.0
21,7.098814248758315,1.0
22,6.666705009004414,1.0
23,6.469628919356354,1.0
24,6.506852523324363,1.0
25,6.542692125690435,1.0
26,6.674215151246086,1.0
27,6.780037636114047,1.0
28,7.041761865865734,1.0
29,7.229556656424936,1.0
30,7.408878129524123,1.0
31,7.554705526076214,1.0
32,7.656117725977288,1.0
33,7.732297734231416,1.0
34,7.708199819662866,1.0
35,7.7462789984392915,1.0
36,7.798369082716578,1.0
37,7.865171706097545,1.0
38,7.8757949663519335,1.0
39,7.877961008866489,1.0
40,7.8884399446951425,1.0
41,7.8772829338837225,1.0
42,7.847519132533682,1.0
43,7.81081311142507,1.0
44,7.730644921811453,1.0
45,7.762760296300105,1.0
46,7.796967837808145,1.0
47,7.788515521162173,1.0
48,7.781261122555781,1.0
49,7.807539459318544,1.0
50,7.822766364899457,1.0
51,7.839799087410327,1.0
52,7.855438435777347,1.0
53,7.866264351973801,1.0
54,7.865609765372145,1.0
55,7.868195559038765,1.0
56,7.874169860583861,1.0
57,7.8465056919057625,1.0
58,7.840213778178377,1.0
59,7.818660833008528,1.0
60,7.783527422213813,1.0
61,7.751034472407067,1.0
62,7.685016601646187,1.0
63,7.719418733212163,1.0
64,7.709100351298156,1.0
65,7.699663241195765,1.0
66,7.682313586134329,1.0
67,7.698453434254191,1.0
68,7.704868378390242,1.0
69,7.714601772617851,1.0
70,7.71642721530242,1.0
71,7.756686248287606,1.0
72,7.787860166168241,1.0
73,7.815296292835608,1.0
74,7.828049971783927,1.0
75,7.855282125096352,1.0
76,7.8728022519816925,1.0
77,7.883809452387467,1.0
78,7.898251794190037,1.0
