,episode_0_reward,episode_1_reward,episode_2_reward,episode_0_steady,episode_1_steady,episode_2_steady
0,0.0011386457126889224,0.00043172496309943216,0.0011126924926540558,10,10,10
1,0.020750338706127677,0.016148905803449735,0.020454130822510623,10,10,10
2,0.10285426746404096,0.0930434999201892,0.10223749923741064,10,10,10
3,0.2850824781393505,0.2719790134304037,0.2862303443934342,10,10,10
4,0.6595916459121828,0.6383523983878784,0.6616904900084912,10,10,10
5,0.9268199122322338,0.9159370678450321,0.9280078750611693,10,10,10
6,0.8848598572009653,0.8857835216537328,0.8867489486414992,10,10,10
7,0.5332275266402515,0.5382931833404817,0.5337247377320088,10,10,10
8,0.1870979465414398,0.19116443114948706,0.18585676715642796,10,10,10
9,0.01801509174282126,0.018972265272489748,0.017570919967092907,10,10,10
10,0.11288441752217311,0.10838187836116657,0.11601963712191485,10,10,10
11,0.5685886230174608,0.5578951852236245,0.5767852673935291,10,10,10
12,1.3711192288469345,1.3791403949336523,1.3657434685439922,10,10,10
13,2.2191595745697317,2.203257528665115,2.2261071623827147,10,10,10
14,3.000426535767151,2.9855108936122994,3.0002468558841895,10,10,10
15,3.5017396287930294,3.555320460011041,3.5077876255255083,10,10,10
16,4.10082062450984,4.1368726251560535,4.082237722649548,10,10,10
17,5.6449912508025255,5.819710369258071,5.083668000399398,10,10,10
18,3.929784943964678,4.121975344762368,3.6444506940465735,10,10,10
19,3.11201034733977,3.259060980464967,3.1371424308850093,10,10,10
20,2.778073919468124,2.917692726136915,2.661536416049624,10,10,10
21,2.005336582577953,2.193926249460989,1.8321402529350832,10,10,10
22,1.015197001362901,1.2614691436483976,0.7959021850522254,10,10,10
23,0.1939338786724077,0.34881754001508,0.10090357894399113,10,10,10
24,0.10523234845798363,0.043692745523765716,0.212557050468973,10,10,10
25,0.7443338207430373,0.5179732720154971,1.029922642424246,10,10,10
26,1.7687990363779333,1.4198915846138147,2.078467086450233,10,10,10
27,2.4054729151703302,2.396658419929701,2.96343477519657,10,10,10
28,3.6366768381024492,3.52144578948427,3.3402023318347016,10,10,10
29,4.102850637519544,3.9703489824657106,4.331855860980619,10,10,10
30,5.294832536217088,5.118859767152198,5.3885454894699185,10,10,10
31,6.2313416537810955,6.353324559397624,5.995724395657196,10,10,10
32,7.79080413248821,7.700129447478304,5.747515242423369,10,10,10
33,6.9726577502989056,7.742786947261423,4.7852811860512805,10,10,10
34,7.354417385311681,7.578061660506155,4.823453051221078,10,10,10
35,7.057150236000874,7.452283899416043,3.874027334222672,10,10,10
36,6.690519026641661,7.2152798165926875,2.8098363941575597,10,10,10
37,5.847448195420277,6.918966713968189,1.9116575382758079,10,10,10
38,6.452664040576243,6.3132562144052855,0.914965542708091,10,10,10
39,6.29991267872565,6.31933181777243,0.173136775785462,10,10,10
40,6.12253193057199,6.638049110835077,0.09732904976867618,10,10,10
41,6.387361197395358,6.60760603951695,0.72251784085856,10,10,10
42,6.404226275054258,6.75976627080479,1.550883403667565,10,10,10
43,6.808517446864047,6.957753862019111,2.787456453536599,10,10,10
44,7.095328467890273,7.248305355298325,3.859758305196228,10,10,10
45,7.364900519878725,7.465682718548128,4.720481019553347,10,10,10
46,7.49322354420852,7.546645085479235,6.0989033400879284,10,10,10
47,6.798111459677168,7.725213690724398,7.1360852058062685,10,10,10
48,7.87041043096395,7.597639327266354,7.560744219701547,10,10,10
49,7.893253696784618,7.478685323089897,7.616782645121342,10,10,10
50,7.66780236399352,7.805107398568736,7.846895701553673,10,10,10
51,7.755111339076056,7.86280297823404,7.81717990676086,10,10,10
52,7.845735060738775,7.878193250329467,7.668498725507912,10,10,10
53,7.906198024293423,7.915838662740278,7.4453703248170635,10,10,10
54,7.9361517169007305,7.943244295081491,7.1897013035088175,10,10,10
55,7.8991615252836285,7.983604106569566,6.9098438541658105,10,10,10
56,7.950080713141599,7.869257800783662,5.992931187281416,10,10,10
57,7.95772273049227,7.90009083530462,6.485251712735943,10,10,10
58,7.942061641026049,7.922475337040369,6.793818098336335,10,10,10
59,7.617917242674629,7.851017325499761,6.877001111480527,10,10,10
60,7.973334770795957,7.972062365912718,7.112111090286749,10,10,10
61,7.97837537154655,7.979825327921924,7.289727299077755,10,10,10
62,7.987869682450763,7.984731250813818,7.5155986996665645,10,10,10
63,6.480085534046969,7.96375064325893,7.6485914319575405,10,10,10
64,7.138220296893584,7.9622761770872295,7.808273345904897,10,10,10
65,7.587997916763697,7.776412757676611,7.727709535924013,10,10,10
66,7.968944373461537,7.979965003872256,7.827582318277294,10,10,10
67,7.982632438441543,7.985967963253528,7.845055142953944,10,10,10
68,7.969295034010956,7.99165545382603,6.875842013113989,10,10,10
69,7.977245146420339,7.991934354139423,7.762911699068729,10,10,10
70,7.98403990954856,7.951547705027884,7.891858883559805,10,10,10
71,7.711844088928893,7.8608797594753685,7.946809527557923,10,10,10
72,7.960346061359773,7.814655735125546,7.949584713009296,10,10,10
73,7.860447561652767,7.967081303532666,7.950642904230054,10,10,10
74,7.997202564324285,7.8658564806425515,7.995000331019106,10,10,10
75,7.993610215565673,7.813571194058546,7.994137352333168,10,10,10
76,7.998131395292694,7.822202210507591,7.937464182097322,10,10,10
77,7.997376480860773,7.91808434054486,7.861030694267654,10,10,10
78,7.996557757766257,7.923901761716863,7.970719886958074,10,10,10
79,7.969577196338507,7.9067864178779175,7.985076491883821,10,10,10
80,7.988992059934866,7.932515558713742,7.982862431302888,10,10,10
81,7.9645836629876765,7.9299173498678055,7.986838361119738,10,10,10
82,7.846510596872428,7.968649863719701,7.984716790942216,10,10,10
83,7.688478060204912,7.9630189136596865,7.9764347183181545,10,10,10
84,7.97979466278406,7.913788695359686,7.98294718238135,10,10,10
85,7.978949293296098,7.909239613025805,7.983222592856489,10,10,10
86,7.98922484104542,7.902319970715633,7.95908514242524,10,10,10
87,7.960877581266853,7.896061864945741,7.936001038228921,10,10,10
88,7.996481316182137,7.908944812956959,7.944421176322066,10,10,10
89,7.994959594580792,7.785694040994986,7.945995862658891,10,10,10
90,7.993353586740907,7.875852574773059,7.979106139394408,10,10,10
91,7.980291516527129,7.876403006750128,7.965647497167273,10,10,10
92,7.939267108908079,7.764678075439788,7.940818948299469,10,10,10
93,7.900855426055958,7.8556411758763165,7.907776301993149,10,10,10
94,7.879723257215513,7.889396022374997,7.95957587572583,10,10,10
95,7.965783543731377,7.873168832483532,7.966348001020676,10,10,10
96,7.853549679658928,7.8494010416292435,7.971605269301749,10,10,10
97,7.826227521578867,7.8255073941263555,7.966314666347213,10,10,10
98,7.9039503104833955,7.9197779742711925,7.904977209475218,10,10,10
99,7.893217839676639,7.961927133101921,7.975877958748198,10,10,10
100,7.787285320545528,7.974133126317638,7.9385043277995475,10,10,10
101,7.832689017119514,7.9621140669093355,7.957076574101651,10,10,10
102,7.891645371915264,7.97185789031433,7.973745419816131,10,11,10
103,7.9146315747415565,7.969678903943346,7.9713257943763,11,11,10
104,7.7557529207626255,7.922264146839373,7.969518716294653,11,11,10
105,7.909816594627782,7.91639643027461,7.965981329236067,11,11,10
106,7.93173022727693,7.854815344805245,7.372724626717156,11,11,10
107,7.950812934028081,7.936077679975703,7.70363138221873,11,11,10
108,7.841207746047955,7.928472828429142,7.837665659817242,11,11,10
109,7.984065957748751,7.869887700612636,7.821118925957482,11,11,10
110,7.9167893483662795,7.854381753545283,7.809175273345647,11,11,10
111,7.935841213786483,7.818222665435021,7.810697837817894,11,11,10
112,7.915762130966547,7.886016968642621,7.860547461992831,11,11,11
113,7.946260670975196,7.781385814669916,7.698693478979847,11,11,11
114,7.969318943332532,7.879532400762906,7.875091120498897,11,11,11
115,7.684119637208541,7.868487306877538,7.894701762122156,11,11,11
116,7.721865920828875,7.862724441922755,7.8173995376861924,11,11,11
117,7.6192564488359915,7.862455189943639,7.945431886213409,11,11,11
118,7.907786583877601,7.813110484865634,7.571582864273423,11,11,11
119,7.930762387355416,7.834685769709648,7.943693412426405,11,11,11
120,7.702345670369741,7.8731855646868745,7.932524840483265,11,11,11
121,7.931476809621401,7.912461661850864,7.9240290287751085,11,11,11
122,7.925167800800439,7.933490491532754,7.9197809675761714,11,11,11
123,7.960756926891388,7.84406483151373,7.950012209533366,11,11,11
124,7.960732452170958,7.9245864246902125,7.929626749105162,11,11,11
125,7.964029047378336,7.91699183072497,7.691104006571359,11,11,11
126,7.96605966468581,7.895657557344855,7.638571900391637,11,11,11
127,7.970453799696804,7.921173622959047,7.695703077226733,11,11,11
128,7.783024750013374,7.916054967466981,6.662506137013829,11,11,11
129,7.927882964119096,7.907583975640623,7.629370029645479,11,11,11
130,7.966808423384938,7.903639709954039,7.634285611905608,11,11,11
131,7.975751358343358,7.901416117053534,7.942574923526289,11,11,11
132,7.983485199058209,7.901125037966682,7.9581336412655785,11,11,11
133,7.982965465823119,7.905559790670363,7.9518684049206545,11,11,11
134,7.978635051112933,7.906040525126892,7.973496079071018,11,11,11
135,7.930058392839313,7.903266534640421,7.821395200401459,11,11,11
136,7.889198633692975,7.9032417609432,7.843791799649948,11,11,11
137,7.92690244205973,7.914650210993318,7.982872885091444,11,11,11
138,7.755482924676031,7.731765875257197,7.889288549280051,11,11,11
139,7.95271157720656,7.893636584826512,6.831346939496928,11,11,11
140,7.940374806883988,7.894653208264237,7.927523946437057,11,11,11
141,7.94914502843104,7.891324448061435,7.685907888716476,11,11,11
142,7.947804752160554,7.967714850482834,7.961902791461889,11,11,11
143,7.956723220735039,7.948184246438124,7.9860393368113645,11,11,11
144,7.953959629540708,7.959125418609648,7.982089157949647,11,11,11
145,7.957178674601396,7.9092206322642085,7.97704407130531,11,11,11
146,7.958116562770567,7.871428138735327,7.962981099231202,11,11,11
147,7.956744510531923,7.871623926611753,7.967610383015319,11,11,11
148,7.963059870696638,7.802212308125041,7.793582903205724,11,11,11
149,7.963815267430498,7.761837435205249,7.816415209345846,11,11,11
150,7.653064570283567,7.659464857361025,7.77874579667795,11,11,11
151,7.808274018426095,7.642254382140342,6.551299947031835,11,11,11
152,7.929366345099725,7.593011039056951,7.319212524773218,11,11,11
153,7.960119067911006,7.638773227419454,7.203210415468109,11,11,11
154,7.971118547418016,7.587156686255875,7.8982714027774845,11,11,11
155,7.951761388717038,7.735411487204528,7.936303992990734,11,11,11
156,7.90708234103422,7.789423830024194,7.949480677160988,11,11,11
157,7.920323759298886,7.69753560330231,7.971309202048396,11,11,11
158,7.942583879718374,7.738434985972911,7.837608944330737,11,11,11
159,7.844984766460883,7.865423852171838,7.908284397258611,11,11,11
160,7.814509784870878,7.856787053203012,7.958552982564989,11,11,11
161,7.626573618714406,7.885608883654963,7.92430790612109,11,11,11
