,episode_0_reward,episode_0_color_hard
0,0.0011369458329516856,1
1,0.015821625313343166,1
2,0.022229826255002274,1
3,0.005790870944158804,1
4,0.017631025870714127,1
5,0.13021550156282297,0
6,0.42308005242511404,0
7,0.7761185425509964,0
8,0.8313876766496836,0
9,0.5676044851277564,0
10,0.22829537862113541,0
11,0.024654887820029562,0
12,0.08728892488577944,0
13,0.5201331072639408,1
14,1.3756236161835222,1
15,2.0045953652755824,0
16,3.033394463006515,0
17,3.829960791759894,0
18,3.717996541781284,0
19,3.485155442333448,0
20,2.848586990959629,0
21,2.199433295306716,0
22,1.5005757099904704,0
23,0.8054549665197753,0
24,0.31503660186133714,0
25,0.03490034092351276,0
26,0.18404694834949992,0
27,0.8031721843511533,0
28,1.553595056774049,0
29,2.40766855328352,0
30,4.036433292210334,0
31,5.1214335412635705,1
32,6.76483865182104,1
33,6.040815779427585,1
34,6.549917671062213,0
35,4.961068637452872,0
36,4.224573979606676,0
37,3.542040105265098,0
38,2.9911066727305884,0
39,2.034855106142221,0
40,1.3813758815256127,0
41,0.6286283907138739,0
42,0.174908406990077,0
43,0.06687410593294386,0
44,0.6387212912854507,1
45,1.5893418316910024,1
46,2.1857633724529393,1
47,2.9270254287653845,0
48,3.8691498929387036,0
49,4.854640701815983,0
50,6.503610107038794,0
51,5.070100583083988,0
52,3.9878553785621014,0
53,3.0876076598595024,0
54,2.782778138620445,0
55,2.045819774503743,0
56,1.1693519471187255,0
57,0.31814986883271,0
58,0.05288159428709663,0
59,0.6236932526824466,0
60,1.5166072299281403,0
61,2.7136820562657062,0
62,3.6944299104260354,0
63,3.865629058407511,0
64,5.027767377322659,0
65,5.962920595014297,0
66,6.500622764008334,0
67,7.206165919600966,0
68,6.727358927569562,0
69,5.39253126622622,0
70,4.924547508279902,0
71,4.281290494086988,0
72,3.801485435771761,0
73,3.141656870893974,0
74,2.5372298726179543,0
75,1.7117396684833577,0
76,0.7778592436992455,0
77,0.13899801754274715,0
78,0.12007949787395594,0
79,0.7395406909696536,0
80,1.681154692289857,0
81,2.8514563977143026,0
82,3.8662243166289416,0
83,4.177250522337908,0
84,5.453024461317497,0
85,6.946560304354569,0
86,7.306990957007281,0
87,7.074584855872879,0
88,6.733331296844609,0
89,5.620644309542769,0
90,5.954697208377031,0
91,6.0171619080520165,0
92,5.8245636466541,0
93,5.660973137030801,0
94,5.321640263930074,0
95,5.236970310637906,0
96,5.123615242655324,0
97,4.985001728308817,0
98,5.172651755232894,0
99,5.264063550149003,0
100,5.472542802416919,0
101,5.720587548995733,0
102,5.935296397966178,0
103,6.093022386347511,0
104,6.199007650339085,0
105,6.317144246911348,0
106,6.329468559846019,0
107,6.634903693394447,0
108,6.857182805206912,0
109,7.05025575791897,0
110,6.227785039873876,0
111,7.333897216037601,0
112,7.581676328267051,1
113,7.2628940774276805,1
114,5.215750739548534,1
115,5.240666724391106,0
116,3.8793523779127526,0
117,3.092969288511023,0
118,2.307787366850406,0
119,1.4425035837892022,0
120,0.7735428406662451,0
121,0.2473331960750196,0
122,0.0435566887071521,0
123,0.5193871106266965,0
124,1.529944062348185,0
125,2.611377430814876,0
126,3.2002569349369985,1
127,4.08807181516421,1
128,3.4919987345332033,1
129,3.148707790215928,1
130,3.140218497608903,1
131,1.8535287415927666,1
132,0.657751039636632,1
133,0.039600198270339865,0
134,0.42828177483474617,0
135,1.456206853215493,0
136,2.561255277143024,0
137,3.6802229990497723,0
138,3.5346505361641682,1
139,4.1051576856589636,1
140,2.851631096344833,1
141,2.46162283271768,1
142,1.2501051819268227,1
143,0.2008456218794274,1
144,0.07297845638084671,0
145,0.5938673014379567,0
146,1.6334927840955746,0
147,2.77228570068298,0
148,3.7026805312856075,0
149,4.083772483673823,0
150,5.035364493698738,0
151,6.548898328651669,0
152,5.109075826103948,0
153,4.055766167307493,0
154,3.114924678213998,0
155,2.6658104641442795,0
156,2.131290178207863,0
157,1.1270726033187066,0
