,episode_0_reward,episode_1_reward,episode_2_reward,episode_0_steady,episode_1_steady,episode_2_steady
0,0.0011388099732491477,0.00039713095565861923,0.0010539250021245471,551.957329865808,551.957329865808,551.957329865808
1,0.020755405078647756,0.015206015026359498,0.019303323947357,551.957329865808,551.957329865808,551.957329865808
2,0.10283993656315196,0.08916064967351084,0.09796102976111419,551.957329865808,551.957329865808,551.957329865808
3,0.2842446952022608,0.2603758723952718,0.27260090526207104,551.957329865808,551.957329865808,551.957329865808
4,0.651626770631783,0.5227041142995441,0.5370536283046146,551.957329865808,551.957329865808,551.957329865808
5,0.9650693883737327,0.9313279049998061,0.9097207835681241,551.957329865808,551.957329865808,551.957329865808
6,1.2078483798906021,1.210594140084224,1.2208067498584922,551.957329865808,551.957329865808,551.957329865808
7,1.0312219460222458,1.377969694519788,1.390524365978071,551.957329865808,551.957329865808,551.957329865808
8,0.5913870141220701,1.154048247142415,1.1679112004036893,551.957329865808,551.957329865808,551.957329865808
9,0.2207839750497753,0.694598447726628,0.7057722540798164,551.957329865808,551.957329865808,551.957329865808
10,0.02727739309003727,0.27635382847049844,0.28015068241082686,551.957329865808,551.957329865808,551.957329865808
11,0.08429576606585235,0.048937365041324114,0.050036107700896115,551.957329865808,551.957329865808,551.957329865808
12,0.4934180052718126,0.05009228821072806,0.049899024141576126,551.957329865808,551.957329865808,551.957329865808
13,1.3130500236152551,0.3850613383219772,0.38632446050994507,551.957329865808,551.957329865808,551.957329865808
14,2.474649169130203,1.0024922655685495,1.0058197653768994,551.957329865808,551.957329865808,551.957329865808
15,2.956059535171395,1.7867692339507388,1.7896230174726888,551.957329865808,551.957329865808,551.957329865808
16,3.4624706389578592,2.8506365431432252,2.8483493066842716,551.957329865808,551.957329865808,551.957329865808
17,4.4142074579295985,4.436997395794609,4.47172993825744,551.957329865808,551.957329865808,551.957329865808
18,4.0306189934474475,5.060122188399805,5.009138081727383,551.957329865808,551.957329865808,551.957329865808
19,3.417725160963511,5.635102676392648,5.60143892005203,551.957329865808,551.957329865808,551.957329865808
20,2.6493826595705365,5.263141775627916,5.177337690258046,551.957329865808,551.957329865808,551.957329865808
21,1.3451256077321,3.9045824798375195,3.7949105580484592,551.957329865808,551.957329865808,551.957329865808
22,0.5004669016916744,3.5097877161513384,3.358034260157231,551.957329865808,551.957329865808,551.957329865808
23,0.04049811365455545,2.50908339440092,2.372393716042335,551.957329865808,551.957329865808,551.957329865808
24,0.3619944634079105,1.255904214990361,1.195645192802211,551.957329865808,551.957329865808,551.957329865808
25,1.2469467888645094,0.6090700927910714,0.5585496568772534,551.957329865808,551.957329865808,551.957329865808
26,1.8991848951432015,0.09046586138992438,0.07625940219510968,551.957329865808,551.957329865808,551.957329865808
27,3.0785683414209846,0.1592075176241397,0.16696637053237165,551.957329865808,551.957329865808,551.957329865808
28,4.227004215353577,0.8020126257251892,0.7968225366418928,551.957329865808,551.957329865808,551.957329865808
29,5.107971725782945,1.493589499964379,1.4716305849415616,551.957329865808,551.957329865808,551.957329865808
30,5.769438212319493,1.8218948757159465,1.8134367496016894,551.957329865808,551.957329865808,551.957329865808
31,6.09741107731556,1.682914067681428,1.7256519225883373,551.957329865808,551.957329865808,551.957329865808
32,6.210063817525202,1.1192673489678124,1.2308612437762185,551.957329865808,551.957329865808,551.957329865808
33,5.980490631433463,0.3912166214612674,0.5189033191352771,551.957329865808,551.957329865808,551.957329865808
34,6.720443898876703,0.03300463896027993,0.051165709789533595,551.957329865808,551.957329865808,551.957329865808
35,5.522883128913979,0.378564239095403,0.23709113248597508,551.957329865808,551.957329865808,551.957329865808
36,6.308923206918112,1.1064501025758244,0.9045179182985348,551.957329865808,551.957329865808,551.957329865808
37,5.487917214914067,1.6760216888067052,1.5404845263119316,551.957329865808,551.957329865808,551.957329865808
38,4.340515630697796,1.8287982943884806,1.8291052917160082,551.957329865808,551.957329865808,551.957329865808
39,4.2433933716855545,1.5213869182418265,1.6937270954443926,551.957329865808,551.957329865808,551.957329865808
40,4.250285294238904,0.8533255729038465,1.1646814771530507,551.957329865808,551.957329865808,551.957329865808
41,5.1379977677044995,0.19184810475136288,0.45396756134317984,551.957329865808,551.957329865808,551.957329865808
42,5.211204452625635,0.0778638553433764,0.03824346418314526,551.957329865808,551.957329865808,551.957329865808
43,5.314801352337952,0.6185841381348458,0.285173154501286,551.957329865808,551.957329865808,551.957329865808
44,5.180524364012621,1.3402145552571896,0.9704289454903314,551.957329865808,551.957329865808,551.957329865808
45,5.68968431251083,1.7813782239270342,1.582615936386357,551.957329865808,551.957329865808,551.957329865808
46,5.885426346466933,1.778811957686482,1.8368477430964787,551.957329865808,551.957329865808,551.957329865808
47,5.959129762116457,1.3338904078562197,1.6706113095078932,551.957329865808,551.957329865808,551.957329865808
48,5.2825318724682235,0.6137216149072717,1.1218042879740417,551.957329865808,551.957329865808,551.957329865808
49,5.25896575454622,0.07618407974303439,0.4152844446866385,551.957329865808,551.957329865808,551.957329865808
50,5.413845991422595,0.19288620015922095,0.03347818265624116,551.957329865808,551.957329865808,551.957329865808
51,6.569592751117197,0.8511900789211269,0.31532905509969095,551.957329865808,551.957329865808,551.957329865808
52,6.673306087950622,1.518596302046047,1.0057617948921702,551.957329865808,551.957329865808,551.957329865808
53,6.313280600545413,1.831123502974402,1.6040651741870753,551.957329865808,551.957329865808,551.957329865808
54,6.009779616740923,1.692397954582833,1.8401234979403207,551.957329865808,551.957329865808,551.957329865808
55,5.930687503306413,1.1409757886401606,1.6595271679033505,551.957329865808,551.957329865808,551.957329865808
56,5.7973278355808295,0.41674254338066347,1.1033775388245273,551.957329865808,551.957329865808,551.957329865808
57,5.600881729951724,0.03370045732858355,0.4005523196452965,551.957329865808,551.957329865808,551.957329865808
58,7.057311360159008,0.34169021116160714,0.032233704799795024,551.957329865808,551.957329865808,551.957329865808
59,7.3834875854599,1.0540206432632981,0.32468546360398975,551.957329865808,551.957329865808,551.957329865808
60,7.74220695375152,1.6445399113509558,1.0146926020358296,551.957329865808,551.957329865808,551.957329865808
61,7.765426050490824,1.839249785002147,1.607049959434273,551.957329865808,551.957329865808,551.957329865808
62,7.882947780837249,1.586722586989062,1.8404809725302655,551.957329865808,551.957329865808,551.957329865808
63,7.881121880370312,0.9596397473503512,1.6613399645820182,551.957329865808,551.957329865808,551.957329865808
64,7.845991776410732,0.26871301293388594,1.1098211535163247,551.957329865808,551.957329865808,551.957329865808
65,7.739023405633957,0.04485686124436457,0.4088827418499267,551.957329865808,551.957329865808,551.957329865808
66,7.914205116124146,0.49619840387354075,0.03290173248414058,551.957329865808,551.957329865808,551.957329865808
67,7.9114599896524105,1.2176499297924672,0.3128125177614438,551.957329865808,551.957329865808,551.957329865808
68,7.4748981262871155,1.7267575691967847,0.9973042475870195,551.957329865808,551.957329865808,551.957329865808
69,7.428420332368782,1.821167958238353,1.5946595457361572,551.957329865808,551.957329865808,551.957329865808
70,7.754268982237959,1.4766400411718197,1.8393612068002023,551.957329865808,551.957329865808,551.957329865808
71,7.816377490759558,0.8016071635192082,1.6767386867323069,547.0976859124363,551.957329865808,551.957329865808
