,episode_0_reward,episode_0_color_hard
0,0.001137034478538832,44
1,0.020739311992700394,44
2,0.10280356461396414,44
3,0.2828671692716598,44
4,0.578130182495064,44
5,1.003060164870363,44
6,1.2898655438730575,44
7,1.18162810640177,44
8,0.8174118312151659,44
9,0.38561403265604544,44
10,0.0858037170388729,44
11,0.017166931890362176,44
12,0.2365713856353378,44
13,0.7674305066486777,44
14,1.552877784144326,44
15,2.6622008153791468,44
16,4.294656582630768,69
17,5.440074208134454,69
18,4.608105426460153,69
19,4.107241387451324,69
20,3.274567240577782,69
21,3.064515933556743,69
22,2.121243024306035,69
23,1.0566563362694354,69
24,0.19330668878106685,69
25,0.10687059729780368,69
26,0.7898561898253117,69
27,1.7992770290472386,69
28,2.3725330873730854,69
29,2.872690175977996,69
30,3.4788526465729364,94
31,3.9191054481460244,94
32,4.043954213361834,94
33,3.5574966136564012,94
34,2.6115082260377203,94
35,1.3308369223006367,94
36,0.44583618957722687,94
37,0.03862811939825478,94
38,0.4866541927325888,94
39,1.2995354762165845,94
40,2.03356134008925,94
41,3.3697202589200437,94
42,4.307660945119297,19
43,6.500366397592085,19
44,7.282733716660428,19
45,7.455010937444058,19
46,7.542537555219043,19
47,7.455498537260213,19
48,6.923081748629441,19
49,6.997859137580952,19
50,7.129090523864046,19
51,7.264250659969537,19
52,7.455906028854605,19
53,7.6666128371739966,19
54,7.786474420059882,19
55,7.836446484038546,19
56,7.848089484288145,19
57,7.817760130218948,19
58,7.736798909087587,19
59,7.711722459052234,19
60,7.660376889813384,19
61,7.729823637896669,19
62,7.77528864474432,19
63,7.78717125518757,19
64,7.803256148640604,19
65,7.84225040226559,19
66,7.866051601960276,19
67,7.862805092602711,19
68,7.885597582572384,19
69,7.891096070688679,19
70,7.856484962077403,19
71,7.865739196000725,19
72,7.845525510262294,19
73,7.823111479129882,19
74,7.801371835936692,19
75,7.745006717174878,19
76,7.745119686506986,19
77,7.747834401988371,19
78,7.736686726774613,19
79,7.731298264322807,19
80,7.731796780449038,19
81,7.73300465205949,19
82,7.724117132823901,19
83,7.720384464064308,19
84,7.759485491278545,19
85,7.803952674193708,19
86,7.832862880553211,19
87,7.841781448968655,19
88,7.841872306287539,19
89,7.866774151431134,19
90,7.814849786073125,19
91,7.853887274588147,19
92,7.859699978741265,19
93,7.843678186914721,19
94,7.8290150273116215,19
95,7.788038279391788,19
96,7.811357162799879,19
97,7.7926431114640415,19
98,7.789729125541926,19
99,7.803977524983801,19
100,7.831990088965368,19
101,7.847815246260587,19
102,7.8501960996927105,19
103,7.85918762168143,19
104,7.8852517782455305,19
105,7.892618873749299,19
106,7.874375460708893,19
107,7.897532245739262,19
108,7.883433558256187,19
109,7.874727762275154,19
110,7.859893371998038,19
111,7.84811549812661,19
112,7.826873444765797,19
113,7.8284128736571965,19
114,7.816589002158323,19
115,7.80601072320896,19
116,7.80718123448413,19
117,7.823973221918302,19
118,7.84247130106532,19
119,7.855732329873613,19
120,7.852778912226057,19
121,7.859565652666303,19
122,7.873038082937347,19
123,7.878278312172895,19
124,7.8715762469005,19
125,7.8745500439317455,19
126,7.852394266501088,19
127,7.814627591697419,19
128,7.8003959219348955,19
129,7.76714750078095,19
130,7.7221743156706,19
131,7.703421244586953,19
132,7.670523919276051,19
133,7.655726003895934,19
134,7.663121484580285,19
135,7.6602927661989675,19
136,7.687366905445096,19
137,7.732149594379026,19
138,7.767777191402677,19
139,7.794655988515948,19
140,7.814576665023829,19
141,7.780840344130183,19
142,7.852370411248552,19
143,7.8608114622505045,19
144,7.847274160448431,19
145,7.8420648373991435,19
146,7.829927855765185,19
147,7.815988271373849,19
148,7.796292665626775,19
149,7.77458545486435,19
150,7.735739933592886,19
151,7.757617844849391,19
152,7.749688787105062,19
153,7.744695544901854,19
154,7.744553851738036,19
155,7.74702654531392,19
156,7.753998101333591,19
157,7.791735638401264,19
158,7.816305468454345,19
159,7.834557238605303,19
160,7.856020703613498,19
161,7.866966036644133,19
162,7.861253598370899,19
163,7.848586538843797,19
164,7.85240184852187,19
165,7.797462870663645,19
166,7.795397035072809,19
167,7.771749708686633,19
168,7.731452239443654,19
169,7.695492569258198,19
170,7.614168128689712,19
171,7.631328592016566,19
172,7.633010550163797,19
173,7.604632538220651,19
174,7.60261294904403,19
175,7.660266272510146,19
176,7.703191979474177,19
177,7.73399750205811,19
178,7.7614754694206765,19
179,7.730458574830518,19
180,7.8168779382949864,19
181,7.82967258289507,19
182,7.770954073860692,19
183,7.805797783149151,19
184,7.787119309823321,19
185,7.766329655250672,19
186,7.745172279953539,19
187,7.736318077218655,19
188,7.712938065290738,19
189,7.706953106369983,19
190,7.705160441030356,19
191,7.691570316220964,19
192,7.7226748951817,19
193,7.767443899550914,19
194,7.7989354098724615,19
195,7.818130502072377,19
196,7.794864018084596,19
197,7.854417033550513,19
198,7.874457905785199,19
199,7.87965309103019,19
200,7.861562824123775,19
201,7.884420141801865,19
202,7.876447164287568,19
203,7.863360722867403,19
204,7.840261889172757,19
205,7.806832542679744,19
206,7.816316763519912,19
207,7.810615068305157,19
208,7.790173610048314,19
209,7.79350687957422,19
210,7.808188526737558,19
211,7.831481852369252,19
212,7.848391222744517,19
213,7.862835779982067,19
214,7.875188463196923,19
215,7.864349915674145,19
216,7.875189901176512,19
217,7.874914685122149,19
218,7.874728604168196,19
219,7.85456596042197,19
220,7.83201857885588,19
221,7.812810510444142,19
222,7.788671934074421,19
223,7.756851717936312,19
224,7.709103684425155,19
225,7.719973859734468,19
226,7.7133584344454045,19
227,7.701031748440435,19
228,7.697405286988778,19
229,7.7133350407942665,19
230,7.733188553196388,19
231,7.7453105298250176,19
232,7.79939628213208,19
233,7.817894493375249,19
234,7.841738133750228,19
235,7.81558828852472,19
236,7.853061375140881,19
237,7.846218123797748,19
238,7.867899254174691,19
239,7.872965041494121,19
240,7.854329475999432,19
241,7.833439193813809,19
242,7.7773641967548715,19
243,7.819147645336762,19
244,7.792876217888507,19
245,7.776097551401536,19
246,7.793402708192199,19
247,7.808408679507524,19
248,7.811395733912291,19
249,7.837385290099209,19
