,episode_0_reward,episode_0_steady
0,0.6658442782756187,0
1,0.6469197016847748,0
2,1.5768276121660252,0
3,3.3383350722881766,0
4,3.3010377529872326,0
5,3.1535589604239256,0
6,3.036035296297666,0
7,2.885109485044243,0
8,2.603941946387745,0
9,2.2329381267617565,0
10,2.3396856752318227,0
11,3.0344897164450897,0
12,3.03053919286719,0
13,3.502054391577329,0
14,3.4879551773289306,0
15,3.7343229097809387,0
16,3.8027578731665077,0
17,3.8173480280289884,0
18,3.680608092717436,0
19,3.020444588191884,0
20,3.8426121523394956,0
21,3.8585310388807104,0
22,3.9302080017451586,0
23,3.9761069933365603,0
24,3.9687871003181354,0
25,3.978057481038486,0
26,3.2841923943677145,0
27,1.9892648701295845,0
28,1.6740134565937255,0
29,1.1129094012159773,0
30,0.5661457552930779,0
31,0.2338316552562124,0
32,0.09858263187971332,0
33,0.11294122339623858,0
34,0.5560425192555272,0
35,1.1791347132581904,0
36,1.5583489974001148,0
37,0.9894239052037356,0
38,0.5070260013605524,0
39,0.25370396568268055,0
40,0.37427639030012294,0
41,0.3660592915438443,0
42,0.9999949985515447,0
43,2.302120651441848,0
44,3.776329929702497,0
45,3.9827895584532307,0
46,3.9638318250232207,0
47,3.998113365462868,0
48,3.979277055218359,0
49,3.7589325093449526,0
50,3.3485602064371753,0
51,3.2744139257319973,0
52,3.0960096727259767,0
53,2.592238951341918,0
54,3.300881401059353,0
55,3.9425574947909046,0
56,3.9957279325465507,0
57,3.9977005871795535,0
58,3.9967230086064975,0
59,3.99491083894938,0
60,3.9822445990916306,0
61,3.9511972029345364,0
62,3.729999696251811,0
63,2.98171407084213,0
64,2.9892493484412648,0
65,3.4349070887196946,0
66,3.8905765526051375,0
67,3.9911320026629844,0
68,3.991193998432436,0
69,3.9951693917308764,0
70,3.8604096747694636,0
71,3.2840685860563608,0
72,2.889432862560541,0
73,3.0235405774775854,0
74,3.6915327920968752,0
75,3.9973882994196135,0
76,3.994377789098368,0
77,3.934434776628318,0
78,3.5823569384346303,0
79,2.1471824338478736,0
80,1.5742203122083847,0
81,1.4781974675101222,0
82,1.534764139425467,0
83,1.5854015956443803,0
84,1.9793215780368882,0
85,2.312146699690233,0
86,2.136630087265124,0
87,0.9944174094139173,0
88,0.3575063084235707,0
89,0.2409041956287294,0
90,1.2164893233928034,0
91,2.9063896581821695,0
92,3.747504154233445,0
93,3.801525819829045,0
94,3.663571245689007,0
95,3.050161206256644,0
96,3.433496773932011,0
97,3.855370269508486,0
98,3.9951784385337166,0
99,3.9903356762664974,0
100,3.977138653846851,1
101,3.9760219921329827,1
102,3.980681102314336,1
103,3.8867607377496998,1
104,3.568607039755945,1
105,3.6894271143428483,1
106,3.637107577947875,1
107,1.9738195409433394,1
108,0.6213496591949836,1
109,1.337087229191252,1
110,2.9466775543089687,1
111,3.62586952585395,1
112,3.8072775599131505,1
113,3.020195488623597,1
114,2.672722489244896,1
115,3.2800540164251415,1
116,3.919914621459287,1
117,3.9991685430548003,1
118,3.985463056369255,1
119,3.981439360312917,1
120,3.973147646951837,1
121,3.9677796870067854,1
122,3.9365398829627334,1
123,3.722205142102749,1
124,3.121157668450336,1
125,2.0625350363402015,1
126,1.0154571689495753,1
127,0.606461485823569,1
128,0.31183627558866484,1
129,0.2366087976722432,1
130,1.2491014059464494,1
131,3.0830662862391818,1
132,3.619594020797321,1
133,3.655863422566866,1
134,2.1116930185195466,1
135,1.729931005275776,1
136,1.575325027755891,1
137,2.530822834472955,1
138,1.6150090029975375,1
139,0.7033445614514029,1
140,0.2496914541033628,1
141,0.06357989295557757,1
142,0.21420199904826076,1
143,0.10075885269763105,1
144,0.1566531898808685,1
145,0.1135866087947506,1
146,0.865258364351644,1
147,1.9585857628295051,1
148,2.0269097450057108,1
149,1.968512361364761,1
150,1.6579821623565125,1
151,1.9985991926575728,1
152,2.075385035794727,1
153,1.8024843441224068,1
154,1.8716490476725045,1
155,2.1935260619791457,1
156,2.693140245393826,1
157,3.151774747325033,1
158,3.19671295459965,1
159,3.7370437269327,1
160,3.9892723140571236,1
161,3.971601955191707,1
162,3.9434366149500417,1
163,3.905646903983005,1
164,3.9928667289675,1
165,3.9876381162522905,1
166,3.9979371548269493,1
167,3.9281643867823406,1
168,3.928901804904814,1
169,3.99258562709498,1
170,3.9993544945687907,1
171,3.8695545338396067,1
172,2.993405725367234,1
173,2.7305672823021694,1
174,2.31409582895257,1
175,1.2119213624063585,1
176,0.2712927856891618,1
177,0.29383485007250326,1
178,1.1333004824806265,1
179,1.4228437285837368,1
180,0.9003126011163803,1
181,0.29770905815736254,1
182,0.37637825750477183,1
183,0.8666071423546882,1
184,1.1332871474105977,1
185,1.0900946540329637,1
186,1.160032102348088,1
187,0.6333443771132037,1
188,0.2851699228565055,1
189,0.3490915259735925,1
190,0.5298358710882932,1
191,1.4408398505856908,1
192,2.6112857514812586,1
193,3.4996581764686203,1
194,3.835461575039673,1
195,3.6155088072282133,1
196,1.6557587247739827,1
197,0.3220669801147613,1
198,0.07707453212201626,1
199,0.13153210546638106,1
200,0.21270182866747586,0
201,0.24078411548141201,0
202,0.2786391066710272,0
203,0.2813846884525425,0
204,0.3665253301683687,0
205,0.9976999353642422,0
206,2.7921535446982055,0
207,3.7424086325821184,0
208,3.998218476105483,0
209,3.9766533898603806,0
210,3.993584531580016,0
211,3.8821331585519707,0
212,2.9473779420831416,0
213,1.9126701281440344,0
214,2.6114386717063147,0
215,2.468780333750227,0
216,2.3600706490815693,0
217,2.63594456402351,0
218,3.4217042270873916,0
219,3.8604752472296493,0
220,3.9677302702375243,0
221,3.5959198740756633,0
222,2.913580462200775,0
223,0.9730634764442888,0
224,1.1864976380650847,0
225,1.19952669130909,0
226,1.962227249911332,0
227,1.8097667000405755,0
228,1.7595520111757854,0
229,2.0146312788736673,0
230,2.7344844122998797,0
231,2.9076163563560993,0
232,2.5959255952621776,0
233,2.6293190222822886,0
234,2.6575284706753006,0
235,3.338434867071581,0
236,3.568372735072009,0
237,2.8102067776343658,0
238,2.069797440825801,0
239,2.1687651624572695,0
240,2.6985287365086945,0
241,3.019178650476486,0
242,2.4650232232276843,0
243,1.4336872086739423,0
244,0.6770201267596688,0
245,0.24826343757176317,0
246,0.09401496405479343,0
247,0.041267594900963156,0
248,0.8563590054135743,0
249,2.7174907333533747,0
250,3.472261069092038,0
251,2.938550502234108,0
252,3.4571583279071976,0
253,3.988136823738324,0
254,3.9756964217564286,0
255,3.9123618534547697,0
256,3.778223796049481,0
257,3.864532278941166,0
258,3.6856816116604016,0
259,2.9760944107610534,0
260,3.1448328679316577,0
261,2.853718283136609,0
262,2.3986764282547766,0
263,2.186528076349861,0
264,1.9079012540373184,0
265,1.1833351571825013,0
266,1.0507537634761765,0
267,1.8650555570988439,0
268,1.8233827105717457,0
269,1.2069614122428616,0
270,0.6803105943094174,0
271,0.2468677972023144,0
272,0.11972157913356725,0
273,0.34042068990507063,0
274,0.24781262581138738,0
275,0.1283380692362128,0
276,0.04436581181002077,0
277,0.09495003412132332,0
278,0.09949859568798176,0
279,0.0371088031840032,0
280,0.06641739228070345,0
281,0.17113662233612045,0
282,0.3133060564179622,0
283,0.332380425050975,0
284,0.3371685158091624,0
285,0.3168149368602515,0
286,0.28436954008391185,0
287,0.23835917719610436,0
288,0.2377214955034265,0
289,0.22198959239811106,0
290,0.19292614264877272,0
291,0.17866076190290853,0
292,0.16920960723181902,0
293,0.13423353746117908,0
294,0.07074461685410756,0
295,0.061530821250459014,0
296,0.12591920137560375,0
297,0.3369331266345249,0
298,1.1816051431228214,0
299,2.526260663531416,0
300,3.567117167948117,1
301,3.6149039845549145,1
