,episode_0_reward,episode_0_steady
0,0.04105016595846711,0
1,0.12731381251511886,0
2,0.19628370343364787,0
3,0.18574781256962236,0
4,0.11957340252112858,0
5,0.18179115368931376,0
6,0.16814164213533855,0
7,0.17738531959979187,0
8,0.3227040810497094,0
9,0.487422018628377,0
10,0.5743360782961388,0
11,0.6399396209054095,0
12,0.8875097920974,0
13,0.8867445490445128,0
14,0.960077783290757,0
15,0.9996466854777466,0
16,1.025147904046813,0
17,1.018838396539974,0
18,1.0136206007195958,0
19,1.018363713497826,0
20,1.0014993534873975,0
21,1.0008522669650888,0
22,1.0121513882675175,0
23,1.0210205942712052,0
24,1.0432035329833171,0
25,0.9881288583548815,0
26,0.985406264996851,0
27,0.9810260926724366,0
28,0.9118343257063453,0
29,0.816487331048123,0
30,0.7097389101460466,0
31,0.6364796026691084,0
32,0.620053618956327,0
33,0.5998860073391468,0
34,0.29697387206072323,0
35,0.22912248250131373,0
36,0.17683645061257514,0
37,0.12250793423706186,0
38,0.06401981275522961,0
39,0.0899470411754123,0
40,0.11181874118850799,0
41,0.14530757315869802,0
42,0.13079547644841727,0
43,0.11690086678053602,0
44,0.09258047312485962,0
45,0.06677442419678037,0
46,0.03969274724265104,0
47,0.008697480515765244,0
48,0.0,0
49,0.0,0
50,0.0008066440370494421,0
51,0.006172841414400665,0
52,0.006677912863418012,0
53,0.00446741574066456,0
54,0.0012470566163024221,0
55,0.0,0
56,0.0,0
57,0.00036406050428561265,0
58,0.0015578285901884925,0
59,0.0013197888013394277,0
60,0.0005282893385598619,0
61,4.862254264936805e-05,0
62,3.347612512294429e-05,0
63,0.0006097576037807917,0
64,0.0013776956973166055,0
65,0.001493366837152621,0
66,0.0001497208919356563,0
67,0.0002108577090786934,0
68,0.00098305223448103,0
69,0.00014123270344723604,0
70,0.00036641170633555653,0
71,0.0001388729050409987,0
72,0.0,0
73,0.0018409567774486657,0
74,0.001796553669928258,0
75,0.0024050464436904395,0
76,0.004396008730326306,0
77,0.000794883473871133,0
78,0.0,0
79,0.00026545960744372987,0
80,0.002338641778591777,0
81,0.0012969666107133238,0
82,0.0012233036700493027,0
83,0.0005580210496207716,0
84,0.0,0
85,0.0,0
86,0.0,0
87,0.0005840012954300144,0
88,0.0013079394923776189,0
89,0.002562904043316272,0
90,0.0012345516488782016,0
91,0.0017734387948619146,0
92,0.0015322451497908895,0
93,0.0,0
94,0.0,0
95,0.00020147667228831434,0
96,0.000315673998496635,0
97,0.00034497006913214445,0
98,1.9189244007122852e-05,0
99,0.0015402499873909958,0
100,0.002493170655723964,0
101,0.0005451902499912231,0
102,0.0,0
103,0.00024887526741712573,0
104,0.0003700909512780459,0
105,0.0,0
106,0.00026055995084872663,0
107,0.0008652837244241818,0
108,0.0008948957997397811,0
109,0.0009396773091886468,0
110,0.0012444973041442209,0
111,3.738722456447796e-05,0
112,1.4689617040986036e-05,0
113,0.0,0
114,0.00017878818085359516,0
115,0.00030307646180094405,0
116,0.0003437966926359559,0
117,0.0007683820927795182,0
118,0.00040841881069964003,0
119,0.0,0
120,0.0,0
121,0.0,0
122,0.00012912173094614676,0
123,0.000700696585627214,0
124,0.0005001602310966691,0
125,0.0016407296193423626,0
126,0.0013570830499721742,0
127,0.0009078696352162741,0
128,0.00013079744491384382,0
129,0.0,0
130,0.0,0
131,0.0002491015593486523,0
132,0.001008948086413608,0
133,0.0007354016491403215,0
134,0.00014120302443842991,0
135,0.0,0
136,0.00011307405311056229,0
137,0.00040446794679682707,0
138,0.0011387239191626986,0
139,0.001093762301707879,0
140,8.433181508116228e-06,0
141,0.0004217560064079251,0
142,4.154033796344159e-05,0
143,0.0,0
144,0.0004143098455544614,0
145,0.0008361152625845358,0
146,0.00020949977622930493,0
147,0.0,0
148,0.0,0
149,0.0006127740707377871,0
150,0.001028920156425972,0
151,0.0005741494187121443,0
152,0.001107204117463234,0
153,0.001170307894175271,0
154,0.0009133296076606623,0
155,0.0,0
156,0.0,0
157,0.0,0
158,0.0,0
159,0.000531592423487881,0
160,0.0011927684915562509,0
161,0.0001995819151676681,0
162,0.0,0
163,0.0,0
164,0.0,0
165,0.0004450271786633486,0
166,0.0014031841215750296,0
167,0.0013593671352257752,0
168,0.0011298812843254513,0
169,9.095100800338152e-05,0
170,0.0,0
171,0.0,0
172,0.0,0
173,4.2929972776661884e-06,0
174,0.0001532261618636399,0
175,0.000201941948240969,0
176,0.0003508999458389228,0
177,0.00023240486385067705,0
178,0.0001873894027943912,0
179,0.0004369654568100456,0
180,0.0007907873919471564,0
181,0.000967593299202707,0
182,0.0006262354073218734,0
183,0.0005122773409914627,0
