,episode_0_reward,episode_0_train
0,3.9817741991453413,0
1,3.9920740666654764,0
2,3.994825693241191,0
3,3.9879713288630683,0
4,3.9975334096993134,0
5,3.9915063240803694,0
6,3.938651586251156,0
7,3.8143013722272396,0
8,3.9330689446564895,0
9,3.9619318132302204,0
10,3.971960688880289,0
11,3.9698564793857845,0
12,3.970758075614278,0
13,3.9710953245261758,0
14,3.97168894965794,0
15,3.972146824177009,0
16,3.972119594751601,0
17,3.9720512419531255,0
18,3.97198553342771,0
19,3.9719269246519397,0
20,3.971881101835325,0
21,3.971847477578106,0
22,3.971820100976652,0
23,3.9717985806524876,0
24,3.9717847346745074,0
25,3.9717762706828696,0
26,3.9717720397380267,0
27,3.971771240348666,0
28,3.9717732820351417,0
29,3.9717776426820546,0
30,3.9717847880822363,0
31,3.9717930849645313,0
32,3.971802327796399,0
33,3.971812127189769,0
34,3.97182194258641,0
35,3.9718318776461894,0
36,3.9718423483392313,0
37,3.9718553404542773,0
38,3.9718717074448358,0
39,3.9718806786797813,0
40,3.9718212612611787,0
41,3.971595286078174,0
42,3.9708103696895947,0
43,3.970210937837792,0
44,3.970279943625383,0
45,3.9703912100316257,0
46,3.970520062838543,0
47,3.970612869541987,0
48,3.9703608432639985,0
49,3.970156376428049,0
50,3.970274221896198,0
51,3.9704193986114373,0
52,3.970505645966959,0
53,3.9701398311419966,0
54,3.970108044738767,0
55,3.970085103517695,0
56,3.9700702416632088,0
57,3.970058149476318,0
58,3.970047412074879,0
59,3.970037104979955,0
60,3.9700273172181886,0
61,3.9700186562442292,0
62,3.970010677550437,0
63,3.970004251357133,0
64,3.9699987248539657,0
65,3.969994007371311,0
66,3.9699898708386767,0
67,3.969986156291089,0
68,3.969983172716134,0
69,3.969980840261331,0
70,3.969979990643445,0
71,3.9699798342398704,0
72,3.969980290135288,0
73,3.9699820376971986,0
74,3.969984985112613,0
75,3.9699822424289533,0
76,3.9699968574573323,0
77,3.9699974463030703,0
78,3.9699999299781132,0
79,3.9700030912248465,0
80,3.9700115439451533,0
81,3.9700178098172425,0
82,3.9700269881984545,0
83,3.9700775753456616,0
84,3.970048273987085,0
85,3.9700278859572866,0
86,3.970034340372771,0
87,3.97005057193652,0
88,3.9700477261655784,0
89,3.970075021898378,0
90,3.970084467399604,0
91,3.970076668081947,0
92,3.970081328632272,0
93,3.970090931526646,0
94,3.9700871266179245,0
95,3.970104505031614,0
96,3.9701004615156585,0
97,3.9701181967221024,0
98,3.9701127839258605,0
99,3.970132483783603,0
100,3.970127157014639,0
101,3.970148471877254,0
102,3.9701421528442733,0
103,3.9701673448605117,0
104,3.970162588737712,0
105,3.970183280890977,0
106,3.9701800188635694,0
107,3.9701995991655297,0
108,3.970199013729577,0
109,3.9702181779025825,0
110,3.9702209674725975,0
111,3.9702457257178736,0
112,3.9703179216614926,0
113,3.9703028665336557,0
114,3.970378516090715,0
115,3.9704871827466937,0
116,3.9703928482469015,0
117,3.9702599808334806,0
118,3.9703119464773544,0
119,3.9702767549886717,0
120,3.9702922447180518,0
121,3.970299296408302,0
122,3.970320044397224,0
123,3.9703263669116016,0
124,3.970340861934024,0
125,3.9703586214404725,0
126,3.9703719186526185,0
127,3.970379132662083,0
128,3.9703908518425757,0
129,3.9704013773597597,0
130,3.970414443969968,0
131,3.9704341251377437,0
132,3.9704513603989704,0
133,3.970468474674207,0
134,3.970487717842399,0
135,3.9705036140514878,0
136,3.9705225526160217,0
137,3.970538080752141,0
138,3.9705543288104055,0
139,3.9705705930667317,0
140,3.9705780859754682,0
141,3.970587719707977,0
142,3.970595905711253,0
143,3.9706060412386632,0
144,3.9706157460132454,0
145,3.9706256782245797,0
146,3.970632541157996,0
147,3.97064154295555,0
148,3.9706524833453667,0
149,3.9706614361731383,0
150,3.970673433074696,0
151,3.970680216331128,0
152,3.9706934891231236,0
153,3.970702265711555,0
154,3.970711816666505,0
155,3.970722262298552,0
156,3.9707313728768474,0
157,3.9707386289849613,0
158,3.970746398382169,0
159,3.97075253383069,0
160,3.9707514715002605,0
161,3.97075564022374,0
162,3.9707604412676423,0
163,3.970765996557756,0
164,3.970771635929885,0
165,3.9707783845025553,0
166,3.970784862689266,0
167,3.970791869797305,0
168,3.970799660926245,0
169,3.97080748409578,0
170,3.970807131341531,0
171,3.970824114762615,0
172,3.9708249151813595,0
173,3.9708237020191106,0
174,3.9708277908986664,0
175,3.9708327826835843,0
176,3.970837929248665,0
177,3.9708424082580094,0
178,3.9708469565152233,0
179,3.970854746059515,0
180,3.970862148862068,0
181,3.970868520918061,0
182,3.97087643169224,0
183,3.97088107557951,0
184,3.9708872017628494,0
185,3.9708920165108936,0
186,3.970897177084634,0
187,3.970903001228751,0
188,3.970908482597891,0
189,3.970914613313079,0
190,3.9709225616891195,0
191,3.9709297096572334,0
192,3.9709371461583167,0
193,3.9709439307472656,0
194,3.970950850580395,0
195,3.970958993189766,0
196,3.9709676387065826,0
197,3.970976828364987,0
198,3.9709857366445513,0
199,3.970991481771375,0
200,3.970999741718071,0
201,3.971004344930987,0
202,3.9710135435238767,0
203,3.9710175788525586,0
204,3.97102196498952,0
205,3.971031962573867,0
206,3.9710448175251747,0
207,3.97104725612033,0
208,3.9710672517652803,0
209,3.9710671137071794,0
210,3.9710872949041014,0
211,3.9710851553354796,0
212,3.9710940196183784,0
213,3.971097030409571,0
214,3.9711046255000606,0
215,3.971108222515081,0
216,3.97111485108406,0
217,3.971118924416005,0
218,3.9711258643632688,0
219,3.971129256097778,0
220,3.9711353814120653,0
221,3.971141702335116,0
222,3.971149242507285,0
223,3.971154666403236,0
224,3.9711607997070444,0
225,3.971167398023109,0
226,3.971173828228039,0
227,3.971179456088774,0
228,3.9711849075484755,0
229,3.9711912872922364,0
230,3.971198031879833,0
231,3.97120395903384,0
232,3.9712109979507595,0
233,3.9712176504427714,0
234,3.9712237241438104,0
235,3.971230892667407,0
236,3.971237851724991,0
237,3.9712450788226135,0
238,3.9712510542430537,0
239,3.9712564460056674,0
240,3.971264762556597,0
241,3.971277208467865,0
242,3.9712948660457412,0
243,3.971326364574468,0
244,3.9713639576229656,0
245,3.971381205611337,0
246,3.9714569351566653,0
247,3.971392016233957,0
248,3.9712763873762924,0
249,3.971288317085857,0
250,3.9713233166335886,0
251,3.9714293662587394,0
252,3.9715249180068724,0
253,3.971316148874914,0
254,3.971332858251057,0
255,3.971435122042008,0
256,3.971446324772141,0
257,3.9712877411331924,0
258,3.9713705752338844,0
259,3.9715083309379393,0
260,3.971442880818957,0
261,3.97132855046139,0
262,3.971345975260148,0
263,3.971368383148141,0
264,3.971476221288005,0
265,3.9715572270716972,0
266,3.9713494210180373,0
267,3.971357694820738,0
268,3.9713822475097085,0
269,3.971466733178352,0
270,3.9715072366478106,0
271,3.9713456059121257,0
272,3.971418115000837,0
273,3.971538588132902,0
274,3.9715237198459543,0
