,episode_0_reward,episode_0_color_easy
0,3.9694984017868595,1
1,3.9198302344295732,1
2,3.9440050103800335,1
3,3.9566971539958526,1
4,3.961062533870356,1
5,3.9265055839584457,1
6,3.749778203706141,1
7,3.4487079224144788,1
8,2.786424557319898,1
9,2.7685828838526145,1
10,2.979447918108218,1
11,2.9694184988484817,1
12,3.019645621806533,1
13,3.280773278673727,1
14,3.688201924532237,1
15,3.9164636628353566,1
16,3.9873020018180463,1
17,3.997753176421045,1
18,3.998436520137779,1
19,3.9982768078506714,1
20,3.997583423965536,1
21,3.993070562861424,1
22,3.972838830518703,1
23,3.972976984304666,1
24,3.9802846189412184,1
25,3.978879958182323,1
26,3.9789598136928293,1
27,3.9791013339878303,1
28,3.9792441613279323,1
29,3.9793899573389497,1
30,3.9795424408643894,1
31,3.9796941351078288,1
32,3.9798480072277673,1
33,3.9799931025648734,1
34,3.980139988533275,1
35,3.9802912658083587,1
36,3.9804383658038596,1
37,3.9805803064005145,1
38,3.980720902120458,1
39,3.9808637429638796,1
40,3.9810202382858915,1
41,3.9811601481943937,1
42,3.981301236086388,1
43,3.9814428961226858,1
44,3.981559507370589,1
45,3.9816701154037926,1
46,3.981782814196837,1
47,3.981896892391598,1
48,3.9820165914241326,1
49,3.9821413373408614,1
50,3.9822553294379657,1
51,3.9823617371914226,1
52,3.982467825442659,1
53,3.9825779747405,1
54,3.9826841026034314,1
55,3.9827872558382245,1
56,3.982885088844898,1
57,3.982985604466294,1
58,3.9830949625593606,1
59,3.983202720760233,1
60,3.9833091870564226,1
61,3.983413973251208,1
62,3.9835161877425356,1
63,3.9836129293002784,1
64,3.983702938667739,1
65,3.983793646423085,1
66,3.983898382186185,1
67,3.984002328220533,1
68,3.984110202604933,1
69,3.984222689188901,1
70,3.9843331513842775,1
71,3.9844452435507782,1
72,3.9845579677718295,1
73,3.98466811763866,1
74,3.9847793021040396,1
75,3.984884761302964,1
76,3.984992967257035,1
77,3.985098710644305,1
78,3.9851986893127123,1
79,3.9852966121608038,1
80,3.985392515394696,1
81,3.9854774648123104,1
82,3.985558213637339,1
83,3.985635992213677,1
84,3.9857141800888933,1
85,3.985790133590071,1
86,3.985866907950894,1
87,3.985945439873963,1
88,3.9860206710581925,1
89,3.986093292411427,1
90,3.9861641660793303,1
91,3.986239591865433,1
92,3.9863155739654554,1
93,3.9863951415710406,1
94,3.9864705416297506,1
95,3.986544476133284,1
96,3.98661778258624,1
97,3.986686204740245,1
98,3.986751750466584,1
99,3.98681515344999,1
100,3.9868797402484373,1
101,3.9869453268272936,1
102,3.9870062188049973,1
103,3.987065801365957,1
104,3.9871265486404717,1
105,3.9871854935920483,1
106,3.9872454925094813,1
107,3.9872877916292624,1
108,3.987325915462556,1
109,3.9873697255431875,1
110,3.9874168228646543,1
111,3.987468671359238,1
112,3.9875171415373662,1
113,3.9875652858013204,1
114,3.9876132520051026,1
115,3.9876608990629014,1
116,3.987698301718183,1
117,3.9877383046601906,1
118,3.9877809580520855,1
119,3.9878248521611743,1
120,3.9878728075429586,1
121,3.987907929767415,1
122,3.987942787821951,1
123,3.9879771418459335,1
124,3.9880064230970356,1
125,3.9880394089200895,1
126,3.9880750942109886,1
127,3.9881102998361353,1
128,3.9881392909981144,1
129,3.9881673874589136,1
130,3.9881959223299335,1
131,3.9882203298620578,1
132,3.988243938755284,1
133,3.988269041354115,1
134,3.9882870696365607,1
135,3.988307226271342,1
136,3.9883293006583225,1
137,3.9883491652684597,1
138,3.9883693710326087,1
139,3.988390487130557,1
140,3.988411724498629,1
141,3.9884326379893738,1
142,3.9884533924714085,1
143,3.9884735537979163,1
144,3.988496328370157,1
145,3.988517774802657,1
146,3.9885361413859357,1
147,3.988558495846571,1
148,3.988581759694201,1
149,3.9886094601459448,1
150,3.988637123479694,1
151,3.9886630178251927,1
152,3.988687837175754,1
153,3.9887129362149105,1
154,3.988743095876864,1
155,3.988770482616389,1
156,3.9887955471039964,1
157,3.9888215313868938,1
158,3.988846419535187,1
159,3.9888703990803065,1
160,3.9888921922559257,1
161,3.98891271089287,1
162,3.9889329844685513,1
163,3.9889539222115395,1
164,3.9889704003445576,1
165,3.988983065845982,1
166,3.9889962846924347,1
167,3.989010425580302,1
