,episode_0_reward,episode_0_train
0,3.9817741991453413,0
1,3.9920740666654764,0
2,3.9948256835149807,0
3,3.9879710313102326,0
4,3.997533157247581,0
5,3.991506647777421,0
6,3.938660061252204,0
7,3.8143275851581615,0
8,3.9331091193463212,0
9,3.961885990283184,0
10,3.9716821651233243,0
11,3.9689739408396876,0
12,3.9696397817325733,0
13,3.9702163738747207,0
14,3.9709602087396156,0
15,3.9711149655978417,0
16,3.9710460077831287,0
17,3.970995615697792,0
18,3.9709517990382377,0
19,3.970920113119779,0
20,3.970899353894904,0
21,3.9708870394347473,0
22,3.9708810042676346,0
23,3.9708795629002704,0
24,3.970882031466496,0
25,3.9708879686078395,0
26,3.9708966024810706,0
27,3.9709089544028284,0
28,3.970927075113705,0
29,3.9709464716547735,0
30,3.970967124844967,0
31,3.9709902466191647,0
32,3.971012115391773,0
33,3.9710335529400997,0
34,3.971056236220584,0
35,3.971076507569632,0
36,3.971096910507388,0
37,3.9711185256708617,0
38,3.9711400240285863,0
39,3.9711633672472093,0
40,3.971185077966271,0
41,3.9712055143838247,0
42,3.9712277644760468,0
43,3.9712521686221294,0
44,3.9712763995909675,0
45,3.9713032130852897,0
46,3.971331383589562,0
47,3.971356165168327,0
48,3.971330244918984,0
49,3.9711660187086126,0
50,3.9706873189939045,0
51,3.969712526175063,0
52,3.969747352200714,0
53,3.969666512666012,0
54,3.969628704849203,0
55,3.9695872380475885,0
56,3.9695428176306935,0
57,3.9695099304022508,0
58,3.96946906882544,0
59,3.969424856298835,0
60,3.96937985705706,0
61,3.9693334378925966,0
62,3.9692882961848746,0
63,3.9692448136928737,0
64,3.969201156703208,0
65,3.9691544364615265,0
66,3.9691066588869397,0
67,3.969061288745846,0
68,3.969017835989041,0
69,3.968977267229036,0
70,3.9689383580279887,0
71,3.968905801647762,0
72,3.96888016488432,0
73,3.968858688871813,0
74,3.9688385864325224,0
75,3.9688197379631736,0
76,3.9688002086948586,0
77,3.9687827829497717,0
78,3.96876758831342,0
79,3.9687522449735138,0
80,3.96873854839536,0
81,3.968726728492406,0
82,3.968716928711072,0
83,3.9687092005093234,0
84,3.968702222296322,0
85,3.968696426024485,0
86,3.9686902814531173,0
87,3.968684581454205,0
88,3.9686792214312767,0
89,3.968674094207315,0
90,3.9686685140822124,0
91,3.9686629443092016,0
92,3.9686569144896215,0
93,3.9686502995826203,0
94,3.968644295245844,0
95,3.968638183122651,0
96,3.968631378320211,0
97,3.9686246793721276,0
98,3.968617671946676,0
99,3.968609905924581,0
100,3.968601568519897,0
101,3.9685937454201623,0
102,3.9685864691939483,0
103,3.9685796909653996,0
104,3.968573215865424,0
105,3.9685670157722512,0
106,3.9685610585802285,0
107,3.9685555534122603,0
108,3.9685507903492647,0
109,3.9685466252099464,0
110,3.9685435354142045,0
111,3.9685411424352526,0
112,3.96853955765795,0
113,3.968538369069365,0
114,3.9685374211779223,0
115,3.9685367862769425,0
116,3.9685364357390385,0
117,3.9685362485701985,0
118,3.9685361912131247,0
119,3.9685362635664516,0
120,3.96853643996776,0
121,3.9685367123132287,0
122,3.9685370536319082,0
123,3.9685374223524517,0
124,3.968537705862152,0
125,3.968537956843763,0
126,3.9685381561751485,0
127,3.968538411952405,0
128,3.968538728719154,0
129,3.9685391731812207,0
130,3.968539829339403,0
131,3.9685405887838403,0
132,3.968541183598157,0
133,3.968541860697942,0
134,3.9685427385490013,0
135,3.9685437705830084,0
136,3.968544963347503,0
137,3.968545683520549,0
138,3.968546435519872,0
139,3.968547178655461,0
140,3.968548117013107,0
141,3.968549399890847,0
142,3.968550883533091,0
143,3.9685526016791495,0
144,3.9685544608843384,0
145,3.968556006695159,0
146,3.968557684755574,0
147,3.968559427095857,0
148,3.968561373355947,0
149,3.9685636414360914,0
150,3.9685653536391894,0
151,3.9685670132328257,0
152,3.968568731915393,0
153,3.9685705168126564,0
154,3.9685723207792165,0
155,3.968574054629415,0
156,3.96857596195108,0
157,3.9685779014893017,0
158,3.9685800098960198,0
159,3.9685823907429123,0
160,3.968584891593079,0
161,3.9685874176297196,0
162,3.968589970739947,0
163,3.96859270099215,0
164,3.96859569181894,0
165,3.968599092866564,0
166,3.968602544321169,0
167,3.9686055745957503,0
168,3.968608733796263,0
169,3.9686124265914033,0
170,3.9686170305967226,0
171,3.968621382659198,0
172,3.9686257175866473,0
173,3.9686299689787194,0
174,3.968634493922436,0
175,3.968638868778592,0
176,3.9686434920947447,0
177,3.968648415245012,0
178,3.9686528070647076,0
179,3.9686572841074854,0
180,3.968661704278063,0
181,3.968666193510519,0
182,3.9686701160439064,0
183,3.9686741002740193,0
184,3.9686781291851734,0
185,3.9686825443730025,0
186,3.9686868777035067,0
187,3.9686914765609185,0
188,3.9686958011569216,0
189,3.968699863324281,0
190,3.9687043221718716,0
191,3.968708467927029,0
192,3.9687125052131202,0
193,3.9687161159397353,0
194,3.9687205103942613,0
195,3.9687243587596464,0
196,3.9687277002278805,0
197,3.9687305501342585,0
198,3.968733774982139,0
199,3.968736719123701,0
200,3.968739650381264,0
201,3.9687428677398096,0
202,3.9687464840076845,0
203,3.9687511215928146,0
204,3.968755951712186,0
205,3.9687615012845203,0
206,3.968766881711512,0
207,3.9687726563633636,0
208,3.96877855344953,0
209,3.9687838180453205,0
210,3.968789104010208,0
211,3.9687947884482044,0
212,3.9687989382230073,0
213,3.9688026362220308,0
214,3.9688074876980366,0
215,3.9688126040889595,0
216,3.96881815059643,0
217,3.968826113668473,0
218,3.968835659429941,0
219,3.968845406853027,0
220,3.9688553319558295,0
221,3.968865219440814,0
222,3.9688748051005187,0
223,3.96888496188659,0
224,3.9688934999885186,0
225,3.968900536096219,0
226,3.968908550486652,0
227,3.968916192584128,0
228,3.9689236769077,0
229,3.9689295231968074,0
230,3.968934604310383,0
231,3.9689404386750553,0
232,3.968945944772126,0
233,3.9689521185526964,0
234,3.968958282779634,0
235,3.9689640380006046,0
236,3.9689700807612818,0
237,3.968975525276587,0
238,3.968981089570279,0
239,3.968986490508412,0
240,3.9689917274862347,0
241,3.968997036526024,0
242,3.969002847269642,0
243,3.9690088749166716,0
244,3.969014180772554,0
245,3.969018096015806,0
246,3.969023038540275,0
247,3.9690286699479636,0
248,3.9690343208980585,0
249,3.969040093293808,0
250,3.969045919081354,0
251,3.969051690905459,0
252,3.9690572561035387,0
253,3.969062578717576,0
254,3.969067897344928,0
255,3.969072775373614,0
256,3.9690767272262466,0
257,3.9690804247125904,0
258,3.9690843595532987,0
259,3.9690881653214127,0
260,3.969089769059951,0
261,3.969089011393528,0
262,3.969089020547202,0
263,3.9690888302002483,0
264,3.9690886062930684,0
265,3.969088456711891,0
266,3.9690883483159416,0
267,3.969088243011103,0
268,3.96908823667071,0
269,3.969088242181198,0
270,3.9690882979023248,0
271,3.96908841000289,0
272,3.9690885517139485,0
273,3.9690886702109403,0
